metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,mechanism
delta_semantic_group_recall_any,0.7836000000000001,0.7671,0.7977999999999998,1.0,500,20,0.03613774816041064,P3,semantic_group,2000,M10
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,semantic_group,2000,M10
delta_legacy_sdr,0.14763060725857985,0.08990736957312913,0.1997351825585983,1.0,500,20,0.13132526204958248,P3,semantic_group,2000,M11
delta_directional_repair,0.2177765503909638,0.19796804097596307,0.23723929040322544,1.0,500,20,0.045434074409159746,P3,semantic_group,2000,M11
delta_same_side_residual,-0.2177765503909638,-0.23725949761730003,-0.1980751656172385,0.0,500,20,0.04543407440915975,P3,semantic_group,2000,M11
delta_overcorrection,0.07014594313238397,0.03042742036681883,0.11603957297530801,1.0,500,20,0.10076002971061127,P3,semantic_group,2000,M11
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P3,semantic_group,2000,M11
delta_introduced_distortion_zero_opp,,,,,0,0,,P3,semantic_group,2000,M11
delta_leak_recall,0.796,0.7804,0.8100000000000002,1.0,500,20,0.03416985436563086,P3,semantic_group,2000,M11
delta_deletion_precision,0.47969155844155836,0.4563535649350649,0.5026552061688311,1.0,500,20,0.054839352991824124,P3,semantic_group,2000,M11
delta_legit_retention,0.04699166666666668,0.042052500000000013,0.05199843750000002,1.0,500,20,0.011564240859938317,P3,semantic_group,2000,M11
delta_semantic_group_recall_full,0.796,0.7804000000000001,0.8097,1.0,500,20,0.03416985436563086,P3,semantic_group,2000,M11
delta_semantic_group_recall_any,0.796,0.7807999999999999,0.8097025,1.0,500,20,0.03416985436563086,P3,semantic_group,2000,M11
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P3,semantic_group,2000,M11
delta_legacy_sdr,0.15741753202098424,0.1386688211839892,0.17619842008508538,1.0,500,20,0.04316017873846598,P4,encoded_column,500,M01
delta_directional_repair,0.16118406348159756,0.14515387565128027,0.17743401507906323,1.0,500,20,0.03847927321730883,P4,encoded_column,500,M01
delta_same_side_residual,-0.16118406348159756,-0.17802312081047506,-0.14503636842954287,0.0,500,20,0.03847927321730883,P4,encoded_column,500,M01
delta_overcorrection,0.0037665314606132837,0.0012353696298751775,0.00688452023683245,0.9998,500,20,0.006634735449572855,P4,encoded_column,500,M01
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M01
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M01
delta_leak_recall,0.8612,0.8176975,0.8996075,1.0,500,20,0.09547091042219143,P4,encoded_column,500,M01
delta_deletion_precision,0.8612,0.8186,0.8993025,1.0,500,20,0.09547091042219143,P4,encoded_column,500,M01
delta_legit_retention,0.05103416666666667,0.04526688541666665,0.05731250000000002,1.0,500,20,0.014435686140836054,P4,encoded_column,500,M01
delta_semantic_group_recall_full,0.8612,0.8192974999999999,0.9007025000000002,1.0,500,20,0.09547091042219143,P4,encoded_column,500,M01
delta_semantic_group_recall_any,0.8612,0.8187975000000001,0.9001024999999999,1.0,500,20,0.09547091042219143,P4,encoded_column,500,M01
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M01
delta_legacy_sdr,0.18105267744086698,0.16106707257200606,0.20079580935561822,1.0,500,20,0.04635522591458559,P4,encoded_column,500,M02
delta_directional_repair,0.183379626999642,0.16463624063958426,0.20221776835129426,1.0,500,20,0.043083355680160036,P4,encoded_column,500,M02
delta_same_side_residual,-0.183379626999642,-0.2021824844344975,-0.16442216176184835,0.0,500,20,0.043083355680160036,P4,encoded_column,500,M02
delta_overcorrection,0.0023269495587749773,0.000464293277414584,0.004822812268302253,0.9984,500,20,0.005157901150553484,P4,encoded_column,500,M02
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M02
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M02
delta_leak_recall,0.8915000000000001,0.8554,0.9251025,1.0,500,20,0.08264795345637009,P4,encoded_column,500,M02
delta_deletion_precision,0.8915000000000001,0.8543975,0.9250025,1.0,500,20,0.08264795345637009,P4,encoded_column,500,M02
delta_legit_retention,0.0527325,0.04699872916666666,0.05885986458333334,1.0,500,20,0.014122288048926174,P4,encoded_column,500,M02
delta_semantic_group_recall_full,0.8915000000000001,0.8557,0.9260025000000001,1.0,500,20,0.08264795345637009,P4,encoded_column,500,M02
delta_semantic_group_recall_any,0.8915000000000001,0.8545974999999999,0.9251024999999999,1.0,500,20,0.08264795345637009,P4,encoded_column,500,M02
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M02
delta_legacy_sdr,-0.04617615754501474,-0.06783853930285125,-0.0261061260742957,0.0,500,20,0.04881376243317124,P4,encoded_column,500,M03
delta_directional_repair,-0.02110133200575425,-0.033888886940160394,-0.00964501858644729,0.0,500,20,0.028731482003484958,P4,encoded_column,500,M03
delta_same_side_residual,0.02110133200575425,0.009396097987197179,0.03371362904831516,0.9998,500,20,0.028731482003484958,P4,encoded_column,500,M03
delta_overcorrection,0.024503581388066978,0.01236575536170593,0.03958456670891908,1.0,500,20,0.032226084985584075,P4,encoded_column,500,M03
delta_introduced_distortion,0.0005712441511935144,1.4547529849180923e-05,0.001500656878168838,0.987,500,20,0.001928510432753564,P4,encoded_column,500,M03
delta_introduced_distortion_zero_opp,0.03010489909011142,0.004393809945942756,0.06201809707870851,0.9984,8,6,0.04146465142534256,P4,encoded_column,500,M03
delta_leak_recall,-0.05520000000000001,-0.06250000000000001,-0.04780000000000001,0.0,500,20,0.017246204769379506,P4,encoded_column,500,M03
delta_deletion_precision,-0.05520000000000001,-0.06240250000000002,-0.047900000000000005,0.0,500,20,0.017246204769379506,P4,encoded_column,500,M03
delta_legit_retention,-0.0035054166666666706,-0.004332249999999998,-0.002709968750000012,0.0,500,20,0.0019107713970727318,P4,encoded_column,500,M03
delta_semantic_group_recall_full,-0.05520000000000001,-0.062402500000000014,-0.047700000000000006,0.0,500,20,0.017246204769379506,P4,encoded_column,500,M03
delta_semantic_group_recall_any,-0.05520000000000001,-0.06260000000000002,-0.04780000000000001,0.0,500,20,0.017246204769379506,P4,encoded_column,500,M03
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M03
delta_legacy_sdr,-0.0472868836936276,-0.06883589425208632,-0.02739613406634426,0.0,500,20,0.0481660318674406,P4,encoded_column,500,M04
delta_directional_repair,-0.030312196235812373,-0.046248295938164784,-0.016742254968013032,0.0,500,20,0.03491281677708848,P4,encoded_column,500,M04
delta_same_side_residual,0.030312196235812373,0.016321964970039297,0.04644512617217282,1.0,500,20,0.03491281677708848,P4,encoded_column,500,M04
delta_overcorrection,0.01615351785780771,0.008556142397572195,0.025097466793483132,1.0,500,20,0.019601227754552124,P4,encoded_column,500,M04
delta_introduced_distortion,0.000821169600007547,0.00019851286200776988,0.0016218190731006285,0.9982,500,20,0.0017199843237280846,P4,encoded_column,500,M04
delta_introduced_distortion_zero_opp,0.04148988163304669,0.013132599183324297,0.07653896479702324,0.9998,11,9,0.052357506588185734,P4,encoded_column,500,M04
delta_leak_recall,-0.05700000000000001,-0.0627,-0.05170000000000001,0.0,500,20,0.012985822228390795,P4,encoded_column,500,M04
delta_deletion_precision,-0.05700000000000001,-0.06260000000000002,-0.05170000000000001,0.0,500,20,0.012985822228390795,P4,encoded_column,500,M04
delta_legit_retention,-0.0035554166666666707,-0.004321260416666663,-0.002855385416666679,0.0,500,20,0.0017284687875154536,P4,encoded_column,500,M04
delta_semantic_group_recall_full,-0.05700000000000001,-0.06260000000000002,-0.05170000000000001,0.0,500,20,0.012985822228390795,P4,encoded_column,500,M04
delta_semantic_group_recall_any,-0.05700000000000001,-0.0627,-0.051600000000000014,0.0,500,20,0.012985822228390795,P4,encoded_column,500,M04
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M04
delta_legacy_sdr,-0.046600516345340924,-0.06768354807938759,-0.027197389218465606,0.0,500,20,0.04755578276473272,P4,encoded_column,500,M05
delta_directional_repair,-0.028187553010776384,-0.04406985733211085,-0.014453304897855396,0.0,500,20,0.034882000097996725,P4,encoded_column,500,M05
delta_same_side_residual,0.028187553010776384,0.014262974968898603,0.04458957970433882,1.0,500,20,0.034882000097996725,P4,encoded_column,500,M05
delta_overcorrection,0.017331928370978772,0.008957130912056868,0.026475671532703558,1.0,500,20,0.02104103858373383,P4,encoded_column,500,M05
delta_introduced_distortion,0.0010810349635857757,4.729776429163033e-05,0.0025170271067992234,0.9922,500,20,0.0029829514150699564,P4,encoded_column,500,M05
delta_introduced_distortion_zero_opp,0.03423179275495867,0.004307210038638793,0.07020114221557358,0.9964,11,7,0.04884010118904149,P4,encoded_column,500,M05
delta_leak_recall,-0.056100000000000004,-0.06380000000000001,-0.04890000000000001,0.0,500,20,0.017222690052125393,P4,encoded_column,500,M05
delta_deletion_precision,-0.056100000000000004,-0.0637,-0.04900000000000001,0.0,500,20,0.017222690052125393,P4,encoded_column,500,M05
delta_legit_retention,-0.003519583333333341,-0.004347916666666665,-0.002755322916666681,0.0,500,20,0.0019144061326278733,P4,encoded_column,500,M05
delta_semantic_group_recall_full,-0.056100000000000004,-0.06360000000000002,-0.04900000000000001,0.0,500,20,0.017222690052125393,P4,encoded_column,500,M05
delta_semantic_group_recall_any,-0.056100000000000004,-0.06380000000000001,-0.04899750000000005,0.0,500,20,0.017222690052125393,P4,encoded_column,500,M05
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M05
delta_legacy_sdr,0.04291267017017375,0.03897900381872172,0.0469704644526057,1.0,500,20,0.009360489766567332,P4,encoded_column,500,M06
delta_directional_repair,0.04289858222659772,0.03880680236856718,0.046866326977756216,1.0,500,20,0.009376374091417271,P4,encoded_column,500,M06
delta_same_side_residual,-0.04289858222659772,-0.046938810948846145,-0.038821465292100225,0.0,500,20,0.009376374091417271,P4,encoded_column,500,M06
delta_overcorrection,-1.4087943576048099e-05,-3.250963044733223e-05,0.0,0.0,500,20,3.8441890767980956e-05,P4,encoded_column,500,M06
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M06
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M06
delta_leak_recall,0.3689333333333333,0.3555873958333333,0.382779375,1.0,500,20,0.031584063547546226,P4,encoded_column,500,M06
delta_deletion_precision,0.8067,0.7833500000000001,0.8278500000000001,1.0,500,20,0.05318102154558129,P4,encoded_column,500,M06
delta_legit_retention,0.05035416666666668,0.04738489583333336,0.053456031250000015,1.0,500,20,0.007118524809806892,P4,encoded_column,500,M06
delta_semantic_group_recall_full,0.18780000000000002,0.18510000000000001,0.1902,1.0,500,20,0.005836365126920763,P4,encoded_column,500,M06
delta_semantic_group_recall_any,0.7885,0.7694,0.8070999999999999,1.0,500,20,0.044323571013270384,P4,encoded_column,500,M06
delta_partial_group_violation_rate,0.6007,0.5831000000000001,0.6181025000000001,1.0,500,20,0.04115324378082741,P4,encoded_column,500,M06
delta_legacy_sdr,0.10086862992133594,0.08612881395383612,0.11515288461453034,1.0,500,20,0.033938453158047104,P4,encoded_column,500,M07
delta_directional_repair,0.1096526084603531,0.09936042759573759,0.11973268894239646,1.0,500,20,0.023907169105561767,P4,encoded_column,500,M07
delta_same_side_residual,-0.1096526084603531,-0.1199388705380309,-0.09921384312013606,0.0,500,20,0.023907169105561767,P4,encoded_column,500,M07
delta_overcorrection,0.008783978539017103,0.0035343333250824954,0.014624620563349369,1.0,500,20,0.013043943176581498,P4,encoded_column,500,M07
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M07
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M07
delta_leak_recall,0.7497,0.6894,0.8106025000000001,1.0,500,20,0.14228403764449843,P4,encoded_column,500,M07
delta_deletion_precision,0.7497,0.6892924999999999,0.8065025000000001,1.0,500,20,0.14228403764449843,P4,encoded_column,500,M07
delta_legit_retention,0.04440125000000002,0.03837992708333334,0.050247437500000006,1.0,500,20,0.014040016503328746,P4,encoded_column,500,M07
delta_semantic_group_recall_full,0.7497,0.6881949999999999,0.8110049999999999,1.0,500,20,0.14228403764449843,P4,encoded_column,500,M07
delta_semantic_group_recall_any,0.7497,0.6875924999999999,0.8103075,1.0,500,20,0.14228403764449843,P4,encoded_column,500,M07
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M07
delta_legacy_sdr,-0.02276343828765231,-0.04718933275099038,-0.001741291501108312,0.0158,500,20,0.05231913816672621,P4,encoded_column,500,M08
delta_directional_repair,-0.002597360236936142,-0.013468579770495311,0.006515516148522228,0.3122,500,20,0.023110735026851056,P4,encoded_column,500,M08
delta_same_side_residual,0.002597360236936142,-0.006477098198786052,0.012926970020834152,0.6772,500,20,0.023110735026851056,P4,encoded_column,500,M08
delta_overcorrection,0.020166078050716154,0.006778442225284283,0.03609391741374562,0.9996,500,20,0.0341329354604508,P4,encoded_column,500,M08
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M08
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M08
delta_leak_recall,0.4429,0.2545925,0.63661,1.0,500,20,0.4699847589914066,P4,encoded_column,500,M08
delta_deletion_precision,0.4429,0.24828000000000003,0.6407025000000001,1.0,500,20,0.4699847589914066,P4,encoded_column,500,M08
delta_legit_retention,0.024225000000000003,0.012494593750000001,0.03615749999999998,1.0,500,20,0.027393961963301044,P4,encoded_column,500,M08
delta_semantic_group_recall_full,0.4429,0.2500925,0.6371074999999999,1.0,500,20,0.4699847589914066,P4,encoded_column,500,M08
delta_semantic_group_recall_any,0.4429,0.23679000000000003,0.6385,1.0,500,20,0.4699847589914066,P4,encoded_column,500,M08
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M08
delta_legacy_sdr,0.025236208387536773,0.007608354322600774,0.04509215111471413,1.0,500,20,0.04444958028056865,P4,encoded_column,500,M09
delta_directional_repair,0.027390350905992795,0.009973431035666192,0.048003757955705474,1.0,500,20,0.04481686736185049,P4,encoded_column,500,M09
delta_same_side_residual,-0.027390350905992795,-0.04839094434714116,-0.009440077994174977,0.0,500,20,0.04481686736185049,P4,encoded_column,500,M09
delta_overcorrection,0.0021541425184560077,0.0002592701863354041,0.004610604046681822,0.9996,500,20,0.005020195983317954,P4,encoded_column,500,M09
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M09
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M09
delta_leak_recall,0.0950875,0.077125,0.11490062499999999,1.0,500,20,0.04324321326429215,P4,encoded_column,500,M09
delta_deletion_precision,0.59935,0.54724125,0.6476024999999999,1.0,500,20,0.11865086998150676,P4,encoded_column,500,M09
delta_legit_retention,0.041478750000000016,0.0368449375,0.04615296875,1.0,500,20,0.011127266992558602,P4,encoded_column,500,M09
delta_semantic_group_recall_full,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M09
delta_semantic_group_recall_any,0.5656000000000001,0.514295,0.6129,1.0,500,20,0.11506446705628705,P4,encoded_column,500,M09
delta_partial_group_violation_rate,0.5656000000000001,0.5136975,0.6121,1.0,500,20,0.11506446705628705,P4,encoded_column,500,M09
delta_legacy_sdr,0.20399287419384504,0.18465126308848673,0.22392984294574622,1.0,500,20,0.04652051309125702,P4,encoded_column,500,M10
delta_directional_repair,0.20397299495974247,0.18430556340440118,0.2241186392260476,1.0,500,20,0.046541320672865594,P4,encoded_column,500,M10
delta_same_side_residual,-0.20397299495974247,-0.22353626675331895,-0.1845741188364926,0.0,500,20,0.046541320672865594,P4,encoded_column,500,M10
delta_overcorrection,-1.9879234102656674e-05,-3.721739835386449e-05,-4.879091704147986e-06,0.0,500,20,3.8246740557202976e-05,P4,encoded_column,500,M10
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M10
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M10
delta_leak_recall,0.9145,0.8842974999999998,0.9400999999999999,1.0,500,20,0.06655073252789934,P4,encoded_column,500,M10
delta_deletion_precision,0.9145,0.8836,0.9402025,1.0,500,20,0.06655073252789934,P4,encoded_column,500,M10
delta_legit_retention,0.051016816203404446,0.0454139786252963,0.05654448237448827,1.0,500,20,0.013250145391225232,P4,encoded_column,500,M10
delta_semantic_group_recall_full,0.9145,0.8834974999999999,0.9406025,1.0,500,20,0.06655073252789934,P4,encoded_column,500,M10
delta_semantic_group_recall_any,0.9145,0.8836999999999999,0.9405000000000001,1.0,500,20,0.06655073252789934,P4,encoded_column,500,M10
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M10
delta_legacy_sdr,0.044348573685089654,0.040183794803368075,0.04859626506238542,1.0,500,20,0.009785627849467,P4,encoded_column,500,M11
delta_directional_repair,0.04501210867239415,0.04118496859410598,0.048876830583098926,1.0,500,20,0.008882154845020772,P4,encoded_column,500,M11
delta_same_side_residual,-0.04501210867239415,-0.04888535698279254,-0.04125820333238983,0.0,500,20,0.008882154845020772,P4,encoded_column,500,M11
delta_overcorrection,0.0006635349873044775,0.00013091414697325332,0.0013171851995805216,0.9902,500,20,0.0014327167457212125,P4,encoded_column,500,M11
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P4,encoded_column,500,M11
delta_introduced_distortion_zero_opp,,,,,0,0,,P4,encoded_column,500,M11
delta_leak_recall,0.23322083333333335,0.22042906250000002,0.2460095833333333,1.0,500,20,0.030177499690549232,P4,encoded_column,500,M11
delta_deletion_precision,0.7843500000000001,0.76234625,0.8056000000000001,1.0,500,20,0.05103174966316764,P4,encoded_column,500,M11
