metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,archetype
delta_deletion_precision,0.5868181818181818,0.5298636363636364,0.6405454545454545,1.0,1100,4,0.0695339067457584,P4,semantic_group,500,interaction
delta_legit_retention,0.03496836296056885,0.024274451871657707,0.04671175491175496,1.0,1100,4,0.012648482025913916,P4,semantic_group,500,interaction
delta_semantic_group_recall_full,0.5868181818181818,0.5298636363636364,0.6405454545454545,1.0,1100,4,0.0695339067457584,P4,semantic_group,500,interaction
delta_semantic_group_recall_any,0.5868181818181818,0.5298636363636364,0.6405454545454546,1.0,1100,4,0.0695339067457584,P4,semantic_group,500,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,500,interaction
delta_legacy_sdr,0.11028820484140431,0.05820139645376165,0.15876367668659006,1.0,1100,4,0.05695692376584134,P4,semantic_group,500,linear
delta_directional_repair,0.12080674933767507,0.08101093872637666,0.16142767869909888,1.0,1100,4,0.0440705373886788,P4,semantic_group,500,linear
delta_same_side_residual,-0.12080674933767507,-0.16142767869909888,-0.08101093872637666,0.0,1100,4,0.0440705373886788,P4,semantic_group,500,linear
delta_overcorrection,0.010325058467280261,-0.0009308508953614406,0.02261269547055337,0.9394,1100,4,0.014810292394019839,P4,semantic_group,500,linear
delta_introduced_distortion,0.00019348602899049315,-3.106578652744684e-05,0.0006196204644080172,0.6948,1100,4,0.00042864470063209184,P4,semantic_group,500,linear
delta_introduced_distortion_zero_opp,0.023380721115229593,-0.00445312500000006,0.07664027149321274,0.6982,9,3,0.04613983708948381,P4,semantic_group,500,linear
delta_leak_recall,0.5780909090909091,0.5015454545454545,0.6546363636363636,1.0,1100,4,0.09154474737170812,P4,semantic_group,500,linear
delta_deletion_precision,0.5780909090909091,0.5015454545454545,0.6546363636363636,1.0,1100,4,0.09154474737170812,P4,semantic_group,500,linear
delta_legit_retention,0.03409896248359484,0.025169030748663064,0.04243448340874813,1.0,1100,4,0.010841118491278555,P4,semantic_group,500,linear
delta_semantic_group_recall_full,0.5780909090909091,0.5015454545454545,0.6546363636363636,1.0,1100,4,0.09154474737170812,P4,semantic_group,500,linear
delta_semantic_group_recall_any,0.5780909090909091,0.5015454545454545,0.6546363636363636,1.0,1100,4,0.09154474737170812,P4,semantic_group,500,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,500,linear
delta_legacy_sdr,0.1201643697374069,0.07512642477603411,0.1652023146987797,1.0,1100,4,0.05237120186583733,P4,semantic_group,500,nonlinear
delta_directional_repair,0.1273034542757882,0.0873785466269841,0.1672283619245923,1.0,1100,4,0.04614303472991006,P4,semantic_group,500,nonlinear
delta_same_side_residual,-0.1273034542757882,-0.1672283619245923,-0.0873785466269841,0.0,1100,4,0.04614303472991006,P4,semantic_group,500,nonlinear
delta_overcorrection,0.006831841656896118,0.0010219981658744265,0.016173610077711648,1.0,1100,4,0.009401227075453442,P4,semantic_group,500,nonlinear
delta_introduced_distortion,0.0003072428814851726,-2.0140566544744554e-06,0.0008253179112554113,0.9372,1100,4,0.0005325825518667135,P4,semantic_group,500,nonlinear
delta_introduced_distortion_zero_opp,0.03951583008004179,-0.0005538655799804753,0.10087218915343917,0.9682,7,3,0.05395973196887102,P4,semantic_group,500,nonlinear
delta_leak_recall,0.5871818181818181,0.5044545454545454,0.6568181818181817,1.0,1100,4,0.09460167326227394,P4,semantic_group,500,nonlinear
delta_deletion_precision,0.5871818181818181,0.5044545454545454,0.6568181818181817,1.0,1100,4,0.09460167326227394,P4,semantic_group,500,nonlinear
delta_legit_retention,0.033297414986973806,0.029820303030303016,0.0367745269436446,1.0,1100,4,0.004330491722691715,P4,semantic_group,500,nonlinear
delta_semantic_group_recall_full,0.5871818181818181,0.5044545454545454,0.6568181818181817,1.0,1100,4,0.09460167326227394,P4,semantic_group,500,nonlinear
delta_semantic_group_recall_any,0.5871818181818181,0.5044545454545454,0.6568181818181817,1.0,1100,4,0.09460167326227394,P4,semantic_group,500,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,500,nonlinear
delta_legacy_sdr,0.08419587741408216,0.04113730172660648,0.12725445310155784,1.0,1100,4,0.051554945584720534,P4,semantic_group,500,sparse
delta_directional_repair,0.0974284185501823,0.06474298422065107,0.13011385287971353,1.0,1100,4,0.04011504444405451,P4,semantic_group,500,sparse
delta_same_side_residual,-0.0974284185501823,-0.13011385287971353,-0.06474298422065107,0.0,1100,4,0.04011504444405451,P4,semantic_group,500,sparse
delta_overcorrection,0.01309685768674499,0.002841810088152182,0.0233519052853378,0.9968,1100,4,0.012137626987713233,P4,semantic_group,500,sparse
delta_introduced_distortion,0.00013568344935513467,0.0,0.0003806658130601795,0.9326,1100,4,0.00024846802725104366,P4,semantic_group,500,sparse
delta_introduced_distortion_zero_opp,0.07220731476984515,0.004837164750957829,0.13957746478873248,1.0,3,2,0.09527577985582047,P4,semantic_group,500,sparse
delta_leak_recall,0.5624545454545454,0.47700000000000004,0.6479090909090909,1.0,1100,4,0.10357238854743808,P4,semantic_group,500,sparse
delta_deletion_precision,0.5624545454545454,0.47700000000000004,0.6479090909090909,1.0,1100,4,0.10357238854743808,P4,semantic_group,500,sparse
delta_legit_retention,0.03213175718888954,0.02719215240641708,0.03856354123817362,1.0,1100,4,0.007148887541482065,P4,semantic_group,500,sparse
delta_semantic_group_recall_full,0.5624545454545454,0.47700000000000004,0.6479090909090909,1.0,1100,4,0.10357238854743808,P4,semantic_group,500,sparse
delta_semantic_group_recall_any,0.5624545454545454,0.47700000000000004,0.6479090909090909,1.0,1100,4,0.10357238854743808,P4,semantic_group,500,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,500,sparse
delta_legacy_sdr,0.06754508357145048,-0.02129310484327749,0.12339814109714739,0.9484,1100,4,0.08939957746290444,P4,semantic_group,1000,drifting
delta_directional_repair,0.10366486550057481,0.06434587484785666,0.12966739694428947,1.0,1100,4,0.04030986758184289,P4,semantic_group,1000,drifting
delta_same_side_residual,-0.10366486550057481,-0.12966739694428947,-0.06434587484785666,0.0,1100,4,0.04030986758184289,P4,semantic_group,1000,drifting
delta_overcorrection,0.03565920723749872,0.006095839373127881,0.08449495496125828,1.0,1100,4,0.048545037530389676,P4,semantic_group,1000,drifting
delta_introduced_distortion,0.00046057469162561556,4.709167950693397e-05,0.0011761661653692632,0.9952,1100,4,0.000714198234202669,P4,semantic_group,1000,drifting
delta_introduced_distortion_zero_opp,0.08745346511306074,0.017266949152542455,0.20973786714390996,1.0,6,3,0.10628690355757768,P4,semantic_group,1000,drifting
delta_leak_recall,0.5670454545454546,0.48136363636363644,0.6283636363636365,1.0,1100,4,0.08628703141627721,P4,semantic_group,1000,drifting
delta_deletion_precision,0.39511666666666667,0.28737164502164503,0.5504608225108225,1.0,1100,4,0.1660073497829783,P4,semantic_group,1000,drifting
delta_legit_retention,0.033962556805939154,0.02340627705627702,0.04565635198135201,1.0,1100,4,0.01390387298993949,P4,semantic_group,1000,drifting
delta_semantic_group_recall_full,0.5670454545454546,0.4813636363636364,0.6251363636363636,1.0,1100,4,0.08628703141627721,P4,semantic_group,1000,drifting
delta_semantic_group_recall_any,0.5670454545454546,0.4813636363636364,0.6251363636363636,1.0,1100,4,0.08628703141627721,P4,semantic_group,1000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,1000,drifting
delta_legacy_sdr,0.08893021984940926,0.06623540793846339,0.11697176961024669,1.0,1100,4,0.028433678384991463,P4,semantic_group,1000,interaction
delta_directional_repair,0.12104455400189179,0.11281434597271389,0.12828571794530713,1.0,1100,4,0.009682549441743599,P4,semantic_group,1000,interaction
delta_same_side_residual,-0.12104455400189179,-0.12828571794530713,-0.11281434597271389,0.0,1100,4,0.009682549441743599,P4,semantic_group,1000,interaction
delta_overcorrection,0.03184292228788078,0.01252386023049436,0.04975448440073156,1.0,1100,4,0.0232595009223724,P4,semantic_group,1000,interaction
delta_introduced_distortion,0.0002714118646017495,2.788386132778969e-05,0.000631372959439777,0.9966,1100,4,0.0003780997255934783,P4,semantic_group,1000,interaction
delta_introduced_distortion_zero_opp,0.049208488750014066,0.015336123730284331,0.07546379240594116,1.0,5,3,0.0307790326839123,P4,semantic_group,1000,interaction
delta_leak_recall,0.5858181818181818,0.5383636363636364,0.6230909090909091,1.0,1100,4,0.05306682724895067,P4,semantic_group,1000,interaction
delta_deletion_precision,0.40557099567099564,0.3057865079365079,0.550864466089466,1.0,1100,4,0.1520548735300172,P4,semantic_group,1000,interaction
delta_legit_retention,0.034573264749955916,0.02613536764705879,0.04632871295371297,1.0,1100,4,0.011737614346532014,P4,semantic_group,1000,interaction
delta_semantic_group_recall_full,0.5858181818181818,0.5383636363636364,0.6230909090909091,1.0,1100,4,0.05306682724895067,P4,semantic_group,1000,interaction
delta_semantic_group_recall_any,0.5858181818181818,0.5383636363636364,0.6230909090909091,1.0,1100,4,0.05306682724895067,P4,semantic_group,1000,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,1000,interaction
delta_legacy_sdr,0.03304420796488552,-0.10646825659613385,0.13785473363561723,0.7136,1100,4,0.15154320589982898,P4,semantic_group,1000,linear
delta_directional_repair,0.10332544642374063,0.05214965533568437,0.14504532291298164,1.0,1100,4,0.053573356856358896,P4,semantic_group,1000,linear
delta_same_side_residual,-0.10332544642374063,-0.14504532291298167,-0.05214965533568437,0.0,1100,4,0.053573356856358896,P4,semantic_group,1000,linear
delta_overcorrection,0.06990877214523208,0.0003174328822644366,0.1595638442820414,0.977,1100,4,0.09982921450616017,P4,semantic_group,1000,linear
delta_introduced_distortion,0.000372466313623034,-1.9261363636363863e-05,0.0008806464675030858,0.9336,1100,4,0.0005629524619792129,P4,semantic_group,1000,linear
delta_introduced_distortion_zero_opp,0.04222948026964287,-0.005296875000000062,0.10763456825037716,0.9626,9,3,0.05855010274260225,P4,semantic_group,1000,linear
delta_leak_recall,0.5854545454545454,0.549,0.6081818181818182,1.0,1100,4,0.03767630730620243,P4,semantic_group,1000,linear
delta_deletion_precision,0.3922160533910534,0.3111243867243867,0.490175,1.0,1100,4,0.10038161112917973,P4,semantic_group,1000,linear
delta_legit_retention,0.03403159935652581,0.027376709956709912,0.040686488756341704,1.0,1100,4,0.008244583393777259,P4,semantic_group,1000,linear
delta_semantic_group_recall_full,0.5854545454545454,0.549,0.6081818181818182,1.0,1100,4,0.03767630730620243,P4,semantic_group,1000,linear
delta_semantic_group_recall_any,0.5854545454545454,0.549,0.6081818181818182,1.0,1100,4,0.03767630730620243,P4,semantic_group,1000,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,1000,linear
delta_legacy_sdr,0.10117972467016043,0.06070026304713798,0.14165918629318286,1.0,1100,4,0.04738130748652415,P4,semantic_group,1000,nonlinear
delta_directional_repair,0.11622890369400142,0.08296636303511301,0.14949144435288983,1.0,1100,4,0.03872962754786781,P4,semantic_group,1000,nonlinear
delta_same_side_residual,-0.11622890369400142,-0.14949144435288983,-0.08296636303511301,0.0,1100,4,0.03872962754786781,P4,semantic_group,1000,nonlinear
delta_overcorrection,0.014698588875291917,0.005739242739301132,0.021574436891233808,1.0,1100,4,0.009801557859692908,P4,semantic_group,1000,nonlinear
delta_introduced_distortion,0.0003505901485490585,9.517200356895233e-06,0.0008378754832953309,0.9958,1100,4,0.0005218216192612128,P4,semantic_group,1000,nonlinear
delta_introduced_distortion_zero_opp,0.04730396109642792,0.002617230098146189,0.10182539682539686,1.0,7,3,0.05032997267235839,P4,semantic_group,1000,nonlinear
delta_leak_recall,0.5520454545454546,0.48718181818181816,0.6169090909090909,1.0,1100,4,0.07801439084594174,P4,semantic_group,1000,nonlinear
delta_deletion_precision,0.3671993867243867,0.3094602453102453,0.42849754689754693,1.0,1100,4,0.0748675110552775,P4,semantic_group,1000,nonlinear
delta_legit_retention,0.03150515724471605,0.026889745989304784,0.03624177489177491,1.0,1100,4,0.005202412715015284,P4,semantic_group,1000,nonlinear
delta_semantic_group_recall_full,0.5520454545454546,0.48718181818181816,0.616909090909091,1.0,1100,4,0.07801439084594174,P4,semantic_group,1000,nonlinear
delta_semantic_group_recall_any,0.5520454545454546,0.48718181818181816,0.6169090909090909,1.0,1100,4,0.07801439084594174,P4,semantic_group,1000,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,1000,nonlinear
delta_legacy_sdr,0.042198333636473795,-0.028839410098728206,0.08931023339051902,0.9274,1100,4,0.07364403482847874,P4,semantic_group,1000,sparse
delta_directional_repair,0.08776536259032335,0.05272599017126092,0.11959401973055486,1.0,1100,4,0.04203980995293089,P4,semantic_group,1000,sparse
delta_same_side_residual,-0.08776536259032335,-0.11959401973055486,-0.05272599017126092,0.0,1100,4,0.04203980995293089,P4,semantic_group,1000,sparse
delta_overcorrection,0.04537068060107849,0.01416378323149031,0.07986029621163915,1.0,1100,4,0.04097527468068981,P4,semantic_group,1000,sparse
delta_introduced_distortion,0.00019634835277106117,0.0,0.0004903724485953152,0.9386,1100,4,0.00031122972539087047,P4,semantic_group,1000,sparse
delta_introduced_distortion_zero_opp,0.0989466047999457,0.01808997844827585,0.17980323115161556,1.0,3,2,0.1143485375942653,P4,semantic_group,1000,sparse
delta_leak_recall,0.5326363636363637,0.4491363636363636,0.6117272727272728,1.0,1100,4,0.10206296333562186,P4,semantic_group,1000,sparse
delta_deletion_precision,0.3619237012987013,0.2756652958152958,0.4523719696969697,1.0,1100,4,0.11119047525384239,P4,semantic_group,1000,sparse
delta_legit_retention,0.030589791091261666,0.024768360071301225,0.03753869463869466,1.0,1100,4,0.008025514363705608,P4,semantic_group,1000,sparse
delta_semantic_group_recall_full,0.5326363636363637,0.44913636363636367,0.6117272727272728,1.0,1100,4,0.10206296333562186,P4,semantic_group,1000,sparse
delta_semantic_group_recall_any,0.5326363636363637,0.44913636363636367,0.6117272727272728,1.0,1100,4,0.10206296333562186,P4,semantic_group,1000,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,1000,sparse
delta_legacy_sdr,0.012067832233681994,-0.08700318131113063,0.07894245692865703,0.6638,1100,4,0.09938039663349625,P4,semantic_group,2000,drifting
delta_directional_repair,0.08652083612760814,0.0554916140343998,0.10632787936425589,1.0,1100,4,0.031157211584618177,P4,semantic_group,2000,drifting
delta_same_side_residual,-0.08652083612760814,-0.10632787936425589,-0.05549161403439981,0.0,1100,4,0.031157211584618174,P4,semantic_group,2000,drifting
delta_overcorrection,0.07376921984749744,0.027051071052518652,0.14152122042797335,1.0,1100,4,0.06779906453957209,P4,semantic_group,2000,drifting
delta_introduced_distortion,0.0006837840464287033,7.472307248843571e-05,0.001292845020368971,0.9952,1100,4,0.000706861474756148,P4,semantic_group,2000,drifting
delta_introduced_distortion_zero_opp,0.11177743896846798,0.041097689868639646,0.17163911990735872,1.0,6,3,0.06593966323988518,P4,semantic_group,2000,drifting
delta_leak_recall,0.5299090909090909,0.5075,0.5482727272727272,1.0,1100,4,0.025449566612642957,P4,semantic_group,2000,drifting
delta_deletion_precision,0.22310051160960254,0.19536017316017318,0.24804242424242423,1.0,1100,4,0.03291021947041118,P4,semantic_group,2000,drifting
delta_legit_retention,0.030980303813833234,0.024537359307359303,0.03742324832030716,1.0,1100,4,0.008206530758715806,P4,semantic_group,2000,drifting
delta_semantic_group_recall_full,0.5299090909090909,0.5075,0.5482727272727272,1.0,1100,4,0.025449566612642957,P4,semantic_group,2000,drifting
delta_semantic_group_recall_any,0.5299090909090909,0.5075,0.5482727272727272,1.0,1100,4,0.025449566612642957,P4,semantic_group,2000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P4,semantic_group,2000,drifting
delta_legacy_sdr,0.05718093636893144,0.044546868816662116,0.06576232815624977,1.0,1100,4,0.013223100968982687,P4,semantic_group,2000,interaction
delta_directional_repair,0.10423714666704018,0.09928685108963142,0.10918744224444893,1.0,1100,4,0.005798537146049929,P4,semantic_group,2000,interaction
