dataset_index,mechanism,strength,seed,split,univariate_auc,pearson,spearman
16,M04,S3,3407,val,0.534638,0.050775,0.059982
16,M04,S3,3407,test,0.470036,-0.032287,-0.0511
16,M04,S3,7777,train,0.518563,0.026599,0.031285
16,M04,S3,7777,val,0.505773,0.013959,0.009997
16,M04,S3,7777,test,0.507617,-0.005433,0.01299
16,M04,S4,13,train,0.504534,0.00351,0.007641
16,M04,S4,13,val,0.454795,-0.093608,-0.078281
16,M04,S4,13,test,0.476947,-0.06151,-0.039314
16,M04,S4,42,train,0.486722,-0.031039,-0.022377
16,M04,S4,42,val,0.448532,-0.09542,-0.089126
16,M04,S4,42,test,0.537127,0.070147,0.063315
16,M04,S4,2026,train,0.47273,-0.048166,-0.045958
16,M04,S4,2026,val,0.493493,-0.017879,-0.011268
16,M04,S4,2026,test,0.491525,-0.026125,-0.014452
16,M04,S4,3407,train,0.530814,0.043819,0.051931
16,M04,S4,3407,val,0.52911,0.040729,0.050408
16,M04,S4,3407,test,0.464588,-0.034141,-0.060391
16,M04,S4,7777,train,0.518027,0.025892,0.030381
16,M04,S4,7777,val,0.500294,0.003853,0.000508
16,M04,S4,7777,test,0.504136,-0.008312,0.007054
16,M04,S5,13,train,0.504396,0.004582,0.007409
16,M04,S5,13,val,0.452593,-0.098894,-0.082094
16,M04,S5,13,test,0.476493,-0.061511,-0.040088
16,M04,S5,42,train,0.489979,-0.026743,-0.016888
16,M04,S5,42,val,0.444276,-0.102086,-0.096496
16,M04,S5,42,test,0.531881,0.063826,0.054369
16,M04,S5,2026,train,0.47752,-0.042758,-0.037886
16,M04,S5,2026,val,0.48772,-0.026667,-0.021265
16,M04,S5,2026,test,0.486178,-0.028107,-0.023571
16,M04,S5,3407,train,0.5297,0.041241,0.050054
16,M04,S5,3407,val,0.523777,0.030942,0.041174
16,M04,S5,3407,test,0.464639,-0.035481,-0.060304
16,M04,S5,7777,train,0.516592,0.024929,0.027963
16,M04,S5,7777,val,0.496429,-0.00563,-0.006185
16,M04,S5,7777,test,0.50343,-0.010897,0.00585
16,M05,S1,13,train,0.501639,-0.007246,0.002761
16,M05,S1,13,val,0.477397,-0.057047,-0.039141
16,M05,S1,13,test,0.476644,-0.050643,-0.03983
16,M05,S1,42,train,0.472779,-0.049586,-0.045876
16,M05,S1,42,val,0.475098,-0.053175,-0.043123
16,M05,S1,42,test,0.549485,0.093332,0.084392
16,M05,S1,2026,train,0.465186,-0.06704,-0.058672
16,M05,S1,2026,val,0.513063,0.025258,0.02262
16,M05,S1,2026,test,0.504237,-0.012143,0.007226
16,M05,S1,3407,train,0.525763,0.042368,0.043419
16,M05,S1,3407,val,0.549168,0.080225,0.085144
16,M05,S1,3407,test,0.479167,-0.02051,-0.035529
16,M05,S1,7777,train,0.516718,0.019694,0.028175
16,M05,S1,7777,val,0.53454,0.048243,0.059812
16,M05,S1,7777,test,0.517706,0.006291,0.030195
16,M05,S2,13,train,0.498387,-0.010103,-0.002718
16,M05,S2,13,val,0.479403,-0.051156,-0.035667
16,M05,S2,13,test,0.48063,-0.047199,-0.033034
16,M05,S2,42,train,0.474673,-0.04823,-0.042684
16,M05,S2,42,val,0.475,-0.047737,-0.043292
16,M05,S2,42,test,0.549637,0.093251,0.08465
16,M05,S2,2026,train,0.465295,-0.064905,-0.058488
16,M05,S2,2026,val,0.51228,0.025613,0.021265
16,M05,S2,2026,test,0.503935,-0.009914,0.00671
16,M05,S2,3407,train,0.522182,0.035074,0.037383
16,M05,S2,3407,val,0.54589,0.077875,0.079468
16,M05,S2,3407,test,0.478713,-0.017591,-0.036303
16,M05,S2,7777,train,0.512207,0.014213,0.020573
16,M05,S2,7777,val,0.537231,0.048756,0.064472
16,M05,S2,7777,test,0.51927,0.008062,0.032862
16,M05,S3,13,train,0.496499,-0.011964,-0.0059
16,M05,S3,13,val,0.481751,-0.044715,-0.031601
16,M05,S3,13,test,0.484665,-0.043163,-0.026152
16,M05,S3,42,train,0.476527,-0.045308,-0.03956
16,M05,S3,42,val,0.475685,-0.04156,-0.042106
16,M05,S3,42,test,0.548123,0.091879,0.082069
16,M05,S3,2026,train,0.465685,-0.06073,-0.057831
16,M05,S3,2026,val,0.509638,0.025193,0.01669
16,M05,S3,2026,test,0.501059,-0.007648,0.001807
16,M05,S3,3407,train,0.517964,0.027733,0.030274
16,M05,S3,3407,val,0.545646,0.073939,0.079044
16,M05,S3,3407,test,0.479368,-0.014633,-0.035185
16,M05,S3,7777,train,0.50683,0.009212,0.01151
16,M05,S3,7777,val,0.541341,0.047476,0.071589
16,M05,S3,7777,test,0.520329,0.009622,0.034669
16,M05,S4,13,train,0.494548,-0.013109,-0.009189
16,M05,S4,13,val,0.483023,-0.038566,-0.029398
16,M05,S4,13,test,0.48754,-0.038868,-0.021249
16,M05,S4,42,train,0.478857,-0.042067,-0.035633
16,M05,S4,42,val,0.475978,-0.035577,-0.041598
16,M05,S4,42,test,0.548477,0.089523,0.082671
16,M05,S4,2026,train,0.46685,-0.056049,-0.055867
16,M05,S4,2026,val,0.507436,0.024372,0.012877
16,M05,S4,2026,test,0.496469,-0.005447,-0.006022
16,M05,S4,3407,train,0.513286,0.021391,0.022391
16,M05,S4,3407,val,0.541194,0.069297,0.071334
16,M05,S4,3407,test,0.47952,-0.011794,-0.034927
16,M05,S4,7777,train,0.502858,0.005165,0.004817
16,M05,S4,7777,val,0.535959,0.045135,0.062269
16,M05,S4,7777,test,0.519673,0.010954,0.03355
16,M05,S5,13,train,0.493274,-0.013809,-0.011336
16,M05,S5,13,val,0.483023,-0.033098,-0.029398
16,M05,S5,13,test,0.49208,-0.034594,-0.013506
16,M05,S5,42,train,0.480171,-0.03907,-0.033418
16,M05,S5,42,val,0.477642,-0.030244,-0.038717
16,M05,S5,42,test,0.545349,0.086518,0.077338
16,M05,S5,2026,train,0.469921,-0.051644,-0.050693
16,M05,S5,2026,val,0.504648,0.023412,0.008048
16,M05,S5,2026,test,0.494754,-0.003386,-0.008947
16,M05,S5,3407,train,0.509992,0.016251,0.016839
16,M05,S5,3407,val,0.537476,0.064574,0.064896
16,M05,S5,3407,test,0.478965,-0.009175,-0.035873
16,M05,S5,7777,train,0.500419,0.002032,0.000706
16,M05,S5,7777,val,0.529648,0.042397,0.05134
16,M05,S5,7777,test,0.51937,0.012062,0.033034
17,M04,S1,13,train,0.536264,0.059167,0.062145
17,M04,S1,13,val,0.48855,-0.029343,-0.019773
17,M04,S1,13,test,0.503165,-0.004489,0.005464
17,M04,S1,42,train,0.512747,0.021125,0.021845
17,M04,S1,42,val,0.517237,0.044669,0.029767
17,M04,S1,42,test,0.495841,0.008881,-0.007178
17,M04,S1,2026,train,0.501824,0.008006,0.003125
17,M04,S1,2026,val,0.546627,0.081906,0.080521
17,M04,S1,2026,test,0.478131,-0.04065,-0.037746
17,M04,S1,3407,train,0.518493,0.039423,0.031692
17,M04,S1,3407,val,0.508102,0.011782,0.013991
17,M04,S1,3407,test,0.482021,-0.029892,-0.031032
17,M04,S1,7777,train,0.515532,0.025878,0.026616
17,M04,S1,7777,val,0.529225,0.062503,0.050469
17,M04,S1,7777,test,0.496835,-0.020419,-0.005464
17,M04,S2,13,train,0.540033,0.066711,0.068603
17,M04,S2,13,val,0.486772,-0.031988,-0.022843
17,M04,S2,13,test,0.506641,-0.006202,0.011463
17,M04,S2,42,train,0.518587,0.029787,0.031852
17,M04,S2,42,val,0.521784,0.039845,0.037619
17,M04,S2,42,test,0.495469,0.007136,-0.007821
17,M04,S2,2026,train,0.505294,0.016914,0.009072
17,M04,S2,2026,val,0.546048,0.075048,0.079522
17,M04,S2,2026,test,0.478876,-0.041824,-0.036461
17,M04,S2,3407,train,0.521549,0.047335,0.036927
17,M04,S2,3407,val,0.504836,0.008256,0.008352
17,M04,S2,3407,test,0.478876,-0.031197,-0.036461
17,M04,S2,7777,train,0.519683,0.034731,0.03373
17,M04,S2,7777,val,0.526414,0.056756,0.045615
17,M04,S2,7777,test,0.497497,-0.021663,-0.004321
17,M04,S3,13,train,0.542211,0.071754,0.072335
17,M04,S3,13,val,0.484044,-0.033692,-0.027554
17,M04,S3,13,test,0.508214,-0.007784,0.014177
17,M04,S3,42,train,0.522859,0.036734,0.039173
17,M04,S3,42,val,0.522032,0.034282,0.038048
17,M04,S3,42,test,0.494186,0.005386,-0.010035
17,M04,S3,2026,train,0.508974,0.024564,0.015378
17,M04,S3,2026,val,0.542865,0.06724,0.074025
17,M04,S3,2026,test,0.47718,-0.042554,-0.039389
17,M04,S3,3407,train,0.523181,0.053266,0.039725
17,M04,S3,3407,val,0.5,0.004862,0.0
17,M04,S3,3407,test,0.476973,-0.03207,-0.039746
17,M04,S3,7777,train,0.524049,0.041683,0.041211
17,M04,S3,7777,val,0.522735,0.050254,0.039261
17,M04,S3,7777,test,0.497952,-0.022666,-0.003535
17,M04,S4,13,train,0.544291,0.074692,0.0759
17,M04,S4,13,val,0.481192,-0.03459,-0.03248
17,M04,S4,13,test,0.511731,-0.009198,0.020248
17,M04,S4,42,train,0.525933,0.042021,0.04444
17,M04,S4,42,val,0.522321,0.028595,0.038547
17,M04,S4,42,test,0.495428,0.003681,-0.007892
17,M04,S4,2026,train,0.512593,0.030803,0.021581
17,M04,S4,2026,val,0.538525,0.059303,0.06653
17,M04,S4,2026,test,0.475856,-0.042871,-0.041674
17,M04,S4,3407,train,0.523997,0.05741,0.041123
17,M04,S4,3407,val,0.496734,0.001754,-0.005639
17,M04,S4,3407,test,0.475524,-0.032548,-0.042246
17,M04,S4,7777,train,0.527738,0.046817,0.047534
17,M04,S4,7777,val,0.518891,0.043655,0.032623
17,M04,S4,7777,test,0.497579,-0.023435,-0.004178
17,M04,S5,13,train,0.545574,0.076111,0.078098
17,M04,S5,13,val,0.479084,-0.034895,-0.03612
17,M04,S5,13,test,0.512269,-0.010427,0.021176
17,M04,S5,42,train,0.528829,0.045932,0.049404
17,M04,S5,42,val,0.52166,0.023235,0.037405
17,M04,S5,42,test,0.496007,0.002062,-0.006892
17,M04,S5,2026,train,0.515471,0.035735,0.026512
17,M04,S5,2026,val,0.536004,0.051786,0.062176
17,M04,S5,2026,test,0.475276,-0.042831,-0.042674
17,M04,S5,3407,train,0.524711,0.060159,0.042346
17,M04,S5,3407,val,0.494916,-0.000994,-0.00878
17,M04,S5,3407,test,0.473869,-0.032695,-0.045102
17,M04,S5,7777,train,0.532024,0.050474,0.054879
17,M04,S5,7777,val,0.514468,0.037413,0.024984
17,M04,S5,7777,test,0.496835,-0.02399,-0.005464
17,M05,S1,13,train,0.535238,0.057838,0.060386
17,M05,S1,13,val,0.485739,-0.033541,-0.024628
17,M05,S1,13,test,0.505028,-0.00042,0.008678
17,M05,S1,42,train,0.512542,0.020183,0.021493
17,M05,S1,42,val,0.512359,0.04,0.021344
17,M05,S1,42,test,0.497828,0.012648,-0.00375
17,M05,S1,2026,train,0.503545,0.007277,0.006075
17,M05,S1,2026,val,0.544767,0.078117,0.077309
17,M05,S1,2026,test,0.480697,-0.036908,-0.033318
17,M05,S1,3407,train,0.518899,0.03849,0.032387
17,M05,S1,3407,val,0.507234,0.008033,0.012492
17,M05,S1,3407,test,0.483883,-0.025579,-0.027819
17,M05,S1,7777,train,0.513176,0.024806,0.02258
17,M05,S1,7777,val,0.527654,0.058373,0.047756
17,M05,S1,7777,test,0.499938,-0.016798,-0.000107
17,M05,S2,13,train,0.537318,0.062432,0.063951
17,M05,S2,13,val,0.480696,-0.040435,-0.033336
17,M05,S2,13,test,0.510696,0.001821,0.018462
17,M05,S2,42,train,0.517481,0.027151,0.029957
17,M05,S2,42,val,0.511739,0.031074,0.020273
17,M05,S2,42,test,0.499897,0.014529,-0.000179
17,M05,S2,2026,train,0.508801,0.014962,0.015083
17,M05,S2,2026,val,0.541005,0.068193,0.070813
17,M05,S2,2026,test,0.482931,-0.034316,-0.029461
17,M05,S2,3407,train,0.519053,0.044358,0.032651
17,M05,S2,3407,val,0.502976,0.000955,0.00514
17,M05,S2,3407,test,0.482435,-0.022655,-0.030318
17,M05,S2,7777,train,0.515452,0.03166,0.02648
17,M05,S2,7777,val,0.522404,0.049142,0.03869
17,M05,S2,7777,test,0.502669,-0.014495,0.004607
17,M05,S3,13,train,0.537024,0.063787,0.063447
17,M05,S3,13,val,0.477059,-0.046247,-0.039618
17,M05,S3,13,test,0.514379,0.003927,0.024819
17,M05,S3,42,train,0.520084,0.031874,0.034417
17,M05,S3,42,val,0.510169,0.022,0.017561
17,M05,S3,42,test,0.501221,0.01615,0.002107
17,M05,S3,2026,train,0.511758,0.020874,0.02015
17,M05,S3,2026,val,0.53526,0.057834,0.060891
17,M05,S3,2026,test,0.484173,-0.031401,-0.027319
17,M05,S3,3407,train,0.519632,0.047563,0.033642
17,M05,S3,3407,val,0.498801,-0.005737,-0.00207
17,M05,S3,3407,test,0.484048,-0.019575,-0.027533
17,M05,S3,7777,train,0.51716,0.036039,0.029406
17,M05,S3,7777,val,0.517733,0.0397,0.030624
17,M05,S3,7777,test,0.504779,-0.012139,0.008249
17,M05,S4,13,train,0.536045,0.063262,0.061769
17,M05,S4,13,val,0.474041,-0.050922,-0.044829
17,M05,S4,13,test,0.517731,0.00583,0.030604
17,M05,S4,42,train,0.520714,0.034872,0.035496
17,M05,S4,42,val,0.509507,0.013309,0.016418
17,M05,S4,42,test,0.501179,0.017488,0.002036
17,M05,S4,2026,train,0.513386,0.025154,0.02294
17,M05,S4,2026,val,0.528894,0.047654,0.049898
17,M05,S4,2026,test,0.485828,-0.028319,-0.024462
17,M05,S4,3407,train,0.519198,0.048953,0.032899
17,M05,S4,3407,val,0.491443,-0.011849,-0.014777
17,M05,S4,3407,test,0.484628,-0.016514,-0.026533
17,M05,S4,7777,train,0.518605,0.038608,0.031884
17,M05,S4,7777,val,0.513393,0.030559,0.023128
17,M05,S4,7777,test,0.506062,-0.009822,0.010463
17,M05,S5,13,train,0.534874,0.061896,0.059763
17,M05,S5,13,val,0.468378,-0.054546,-0.054609
17,M05,S5,13,test,0.52071,0.007498,0.035746
17,M05,S5,42,train,0.520756,0.036733,0.035568
17,M05,S5,42,val,0.50682,0.005359,0.011778
17,M05,S5,42,test,0.503372,0.018554,0.005821
17,M05,S5,2026,train,0.513689,0.028191,0.023459
17,M05,S5,2026,val,0.523934,0.038088,0.041331
17,M05,S5,2026,test,0.485124,-0.025212,-0.025676
17,M05,S5,3407,train,0.51889,0.049313,0.032371
17,M05,S5,3407,val,0.487434,-0.017286,-0.021701
17,M05,S5,3407,test,0.486655,-0.013598,-0.023033
17,M05,S5,7777,train,0.518848,0.040049,0.032299
17,M05,S5,7777,val,0.509425,0.022069,0.016276
17,M05,S5,7777,test,0.506393,-0.007611,0.011035
18,M04,S1,13,train,0.525344,0.047758,0.043477
18,M04,S1,13,val,0.523444,0.017006,0.040604
18,M04,S1,13,test,0.493841,-0.019336,-0.010655
18,M04,S1,42,train,0.504757,0.015315,0.008161
18,M04,S1,42,val,0.503589,0.0048,0.006216
18,M04,S1,42,test,0.532758,0.064985,0.056675
18,M04,S1,2026,train,0.529009,0.034696,0.049763
18,M04,S1,2026,val,0.454985,-0.065224,-0.077964
18,M04,S1,2026,test,0.502614,-0.014264,0.004523
18,M04,S1,3407,train,0.480521,-0.027327,-0.033415
18,M04,S1,3407,val,0.501068,0.005018,0.00185
18,M04,S1,3407,test,0.533249,0.058435,0.057525
18,M04,S1,7777,train,0.511222,0.032278,0.01925
18,M04,S1,7777,val,0.521273,0.048708,0.036844
18,M04,S1,7777,test,0.529073,0.048177,0.0503
18,M04,S2,13,train,0.523028,0.043117,0.039504
18,M04,S2,13,val,0.521974,0.012893,0.038057
18,M04,S2,13,test,0.48956,-0.024466,-0.018062
18,M04,S2,42,train,0.503432,0.011826,0.005888
18,M04,S2,42,val,0.502679,0.000594,0.00464
18,M04,S2,42,test,0.527985,0.057834,0.048418
18,M04,S2,2026,train,0.525874,0.030767,0.044385
18,M04,S2,2026,val,0.453094,-0.068293,-0.081239
18,M04,S2,2026,test,0.495771,-0.019557,-0.007316
18,M04,S2,3407,train,0.480974,-0.029258,-0.032639
18,M04,S2,3407,val,0.498827,0.001472,-0.002032
18,M04,S2,3407,test,0.528793,0.050787,0.049814
18,M04,S2,7777,train,0.509346,0.028073,0.016032
18,M04,S2,7777,val,0.521063,0.044802,0.03648
18,M04,S2,7777,test,0.524301,0.04199,0.042043
18,M04,S3,13,train,0.52004,0.037926,0.034377
18,M04,S3,13,val,0.518647,0.008828,0.032295
18,M04,S3,13,test,0.485595,-0.028887,-0.024922
18,M04,S3,42,train,0.502318,0.008432,0.003977
18,M04,S3,42,val,0.500718,-0.003564,0.001243
18,M04,S3,42,test,0.52381,0.050332,0.041193
18,M04,S3,2026,train,0.521727,0.026569,0.037272
18,M04,S3,2026,val,0.450783,-0.070966,-0.085241
18,M04,S3,2026,test,0.489595,-0.024335,-0.018001
18,M04,S3,3407,train,0.481473,-0.030369,-0.031782
18,M04,S3,3407,val,0.497181,-0.002024,-0.004882
18,M04,S3,3407,test,0.52395,0.042792,0.041436
18,M04,S3,7777,train,0.508854,0.023614,0.015189
18,M04,S3,7777,val,0.520573,0.040687,0.035631
18,M04,S3,7777,test,0.519353,0.035532,0.033483
18,M04,S4,13,train,0.516334,0.032703,0.02802
18,M04,S4,13,val,0.51469,0.004862,0.025442
18,M04,S4,13,test,0.481244,-0.032579,-0.032451
18,M04,S4,42,train,0.5016,0.005333,0.002745
18,M04,S4,42,val,0.499072,-0.007612,-0.001607
18,M04,S4,42,test,0.519248,0.042848,0.033301
18,M04,S4,2026,train,0.518804,0.022434,0.032258
18,M04,S4,2026,val,0.448471,-0.073245,-0.089244
18,M04,S4,2026,test,0.485876,-0.0285,-0.024437
18,M04,S4,3407,train,0.482786,-0.030815,-0.02953
18,M04,S4,3407,val,0.495465,-0.005433,-0.007854
18,M04,S4,3407,test,0.517914,0.034908,0.030994
18,M04,S4,7777,train,0.507811,0.019296,0.013399
18,M04,S4,7777,val,0.520433,0.036427,0.035388
18,M04,S4,7777,test,0.514861,0.029086,0.025712
18,M04,S5,13,train,0.512276,0.027797,0.02106
18,M04,S5,13,val,0.510488,0.001038,0.018164
18,M04,S5,13,test,0.476612,-0.035597,-0.040465
18,M04,S5,42,train,0.501584,0.002616,0.002718
18,M04,S5,42,val,0.497531,-0.011496,-0.004276
18,M04,S5,42,test,0.515037,0.035668,0.026015
18,M04,S5,2026,train,0.516088,0.018577,0.027598
18,M04,S5,2026,val,0.448577,-0.075145,-0.089062
18,M04,S5,2026,test,0.480858,-0.032032,-0.033119
18,M04,S5,3407,train,0.483,-0.030797,-0.029163
18,M04,S5,3407,val,0.493539,-0.008725,-0.01119
18,M04,S5,3407,test,0.513177,0.027472,0.022797
18,M04,S5,7777,train,0.508493,0.015357,0.014569
18,M04,S5,7777,val,0.520468,0.032087,0.035449
18,M04,S5,7777,test,0.510475,0.022883,0.018123
18,M05,S1,13,train,0.532713,0.059266,0.056118
18,M05,S1,13,val,0.523549,0.021702,0.040786
18,M05,S1,13,test,0.496649,-0.012534,-0.005798
18,M05,S1,42,train,0.51136,0.027108,0.019488
18,M05,S1,42,val,0.5059,0.009912,0.010219
18,M05,S1,42,test,0.535881,0.07092,0.062078
18,M05,S1,2026,train,0.533601,0.0458,0.057642
18,M05,S1,2026,val,0.460728,-0.059827,-0.068017
18,M05,S1,2026,test,0.511282,-0.00761,0.019519
18,M05,S1,3407,train,0.490194,-0.014839,-0.016821
18,M05,S1,3407,val,0.501103,0.009417,0.00191
18,M05,S1,3407,test,0.53739,0.065895,0.064689
18,M05,S1,7777,train,0.520066,0.044645,0.034422
18,M05,S1,7777,val,0.526981,0.053485,0.04673
18,M05,S1,7777,test,0.529284,0.053702,0.050664
18,M05,S2,13,train,0.535588,0.063861,0.06105
18,M05,S2,13,val,0.520783,0.021862,0.035995
18,M05,S2,13,test,0.492087,-0.011229,-0.013691
18,M05,S2,42,train,0.515433,0.033602,0.026475
18,M05,S2,42,val,0.507161,0.010583,0.012403
18,M05,S2,42,test,0.533039,0.069179,0.057161
18,M05,S2,2026,train,0.534553,0.051164,0.059274
18,M05,S2,2026,val,0.462759,-0.056812,-0.0645
18,M05,S2,2026,test,0.513001,-0.006499,0.022494
18,M05,S2,3407,train,0.498892,-0.005322,-0.001902
18,M05,S2,3407,val,0.499562,0.010086,-0.000758
18,M05,S2,3407,test,0.536828,0.064964,0.063717
18,M05,S2,7777,train,0.525078,0.050656,0.043021
18,M05,S2,7777,val,0.528662,0.053529,0.049641
18,M05,S2,7777,test,0.526687,0.052713,0.046172
18,M05,S3,13,train,0.537206,0.065622,0.063826
18,M05,S3,13,val,0.51581,0.021667,0.027383
18,M05,S3,13,test,0.48935,-0.009815,-0.018426
18,M05,S3,42,train,0.518721,0.038008,0.032115
18,M05,S3,42,val,0.507126,0.011011,0.012342
18,M05,S3,42,test,0.530196,0.066512,0.052243
18,M05,S3,2026,train,0.533379,0.054214,0.057261
18,M05,S3,2026,val,0.465805,-0.053088,-0.059223
18,M05,S3,2026,test,0.510931,-0.005373,0.018912
18,M05,S3,3407,train,0.506712,0.002913,0.011515
18,M05,S3,3407,val,0.499317,0.010574,-0.001183
18,M05,S3,3407,test,0.536864,0.062757,0.063778
18,M05,S3,7777,train,0.529584,0.053917,0.05075
18,M05,S3,7777,val,0.531744,0.052592,0.054978
18,M05,S3,7777,test,0.523038,0.051049,0.039858
18,M05,S4,13,train,0.537841,0.06559,0.064914
18,M05,S4,13,val,0.514305,0.021222,0.024775
18,M05,S4,13,test,0.488122,-0.008398,-0.020551
18,M05,S4,42,train,0.521465,0.04078,0.036823
18,M05,S4,42,val,0.508142,0.011235,0.014101
18,M05,S4,42,test,0.528266,0.0633,0.048904
18,M05,S4,2026,train,0.532518,0.05558,0.055784
18,M05,S4,2026,val,0.471163,-0.049035,-0.049944
18,M05,S4,2026,test,0.508334,-0.00429,0.014419
18,M05,S4,3407,train,0.512574,0.009531,0.02157
18,M05,S4,3407,val,0.497566,0.010897,-0.004215
18,M05,S4,3407,test,0.536056,0.059733,0.062382
18,M05,S4,7777,train,0.531868,0.055249,0.054669
18,M05,S4,7777,val,0.532479,0.050912,0.056251
18,M05,S4,7777,test,0.520581,0.048954,0.035608
18,M05,S5,13,train,0.538146,0.064636,0.065438
18,M05,S5,13,val,0.513955,0.020625,0.024168
18,M05,S5,13,test,0.488016,-0.007054,-0.020733
18,M05,S5,42,train,0.523452,0.042449,0.040232
18,M05,S5,42,val,0.508772,0.011309,0.015192
18,M05,S5,42,test,0.525459,0.059864,0.044047
18,M05,S5,2026,train,0.532392,0.055909,0.055567
18,M05,S5,2026,val,0.47505,-0.044957,-0.043212
18,M05,S5,2026,test,0.506053,-0.003289,0.010473
18,M05,S5,3407,train,0.516524,0.014676,0.028346
18,M05,S5,3407,val,0.496971,0.011082,-0.005246
18,M05,S5,3407,test,0.533144,0.056327,0.057343
18,M05,S5,7777,train,0.534113,0.055461,0.058519
18,M05,S5,7777,val,0.532409,0.048766,0.05613
18,M05,S5,7777,test,0.517809,0.046645,0.030811
19,M04,S1,13,train,0.512483,0.023027,0.021588
19,M04,S1,13,val,0.555936,0.09588,0.09589
19,M04,S1,13,test,0.526015,0.053707,0.045054
19,M04,S1,42,train,0.515723,0.021691,0.027191
19,M04,S1,42,val,0.460306,-0.048291,-0.068048
19,M04,S1,42,test,0.48238,-0.056583,-0.030515
19,M04,S1,2026,train,0.526092,0.047262,0.045125
19,M04,S1,2026,val,0.519323,0.035432,0.033126
19,M04,S1,2026,test,0.513514,-0.014591,0.023403
19,M04,S1,3407,train,0.505935,0.012039,0.010264
19,M04,S1,3407,val,0.512482,0.015032,0.021397
19,M04,S1,3407,test,0.515476,0.04372,0.026802
19,M04,S1,7777,train,0.508011,0.002963,0.013855
19,M04,S1,7777,val,0.516272,0.022657,0.027895
19,M04,S1,7777,test,0.482319,-0.017774,-0.03062
19,M04,S2,13,train,0.519716,0.032577,0.034098
19,M04,S2,13,val,0.555011,0.092129,0.094305
19,M04,S2,13,test,0.521637,0.046449,0.037471
19,M04,S2,42,train,0.518683,0.031313,0.032312
19,M04,S2,42,val,0.45972,-0.050383,-0.069051
19,M04,S2,42,test,0.478514,-0.062003,-0.037209
19,M04,S2,2026,train,0.53021,0.055704,0.052247
19,M04,S2,2026,val,0.517659,0.032507,0.030273
19,M04,S2,2026,test,0.507263,-0.020682,0.012577
19,M04,S2,3407,train,0.512964,0.022012,0.02242
19,M04,S2,3407,val,0.51091,0.012397,0.018703
19,M04,S2,3407,test,0.509256,0.036399,0.016029
19,M04,S2,7777,train,0.512237,0.013902,0.021163
19,M04,S2,7777,val,0.514207,0.019544,0.024356
19,M04,S2,7777,test,0.479148,-0.023555,-0.036111
19,M04,S3,13,train,0.52411,0.040071,0.041697
19,M04,S3,13,val,0.554456,0.087991,0.093354
19,M04,S3,13,test,0.517439,0.039053,0.030202
19,M04,S3,42,train,0.521002,0.038895,0.036321
19,M04,S3,42,val,0.458426,-0.05214,-0.07127
19,M04,S3,42,test,0.474498,-0.066772,-0.044165
19,M04,S3,2026,train,0.532808,0.061799,0.056739
19,M04,S3,2026,val,0.515286,0.029429,0.026205
19,M04,S3,2026,test,0.500951,-0.026445,0.001647
19,M04,S3,3407,train,0.518135,0.030165,0.031363
19,M04,S3,3407,val,0.509585,0.009746,0.016431
19,M04,S3,3407,test,0.503397,0.028873,0.005883
19,M04,S3,7777,train,0.515527,0.023091,0.026854
19,M04,S3,7777,val,0.511711,0.01646,0.020076
19,M04,S3,7777,test,0.476068,-0.029012,-0.041446
19,M04,S4,13,train,0.526509,0.045618,0.045846
19,M04,S4,13,val,0.551652,0.083562,0.088546
19,M04,S4,13,test,0.512275,0.031719,0.021259
19,M04,S4,42,train,0.522751,0.044535,0.039347
19,M04,S4,42,val,0.458611,-0.053573,-0.070953
19,M04,S4,42,test,0.472112,-0.070861,-0.048296
19,M04,S4,2026,train,0.535563,0.065817,0.061505
19,M04,S4,2026,val,0.515409,0.026254,0.026416
19,M04,S4,2026,test,0.497116,-0.031784,-0.004994
19,M04,S4,3407,train,0.521072,0.036483,0.036443
19,M04,S4,3407,val,0.508506,0.007116,0.014582
19,M04,S4,3407,test,0.498837,0.021376,-0.002013
19,M04,S4,7777,train,0.518081,0.030347,0.03127
19,M04,S4,7777,val,0.510263,0.01345,0.017593
19,M04,S4,7777,test,0.471901,-0.034065,-0.048663
19,M04,S5,13,train,0.527566,0.049602,0.047673
19,M04,S5,13,val,0.550357,0.078944,0.086327
19,M04,S5,13,test,0.509135,0.024614,0.01582
19,M04,S5,42,train,0.52375,0.04861,0.041075
19,M04,S5,42,val,0.457717,-0.054705,-0.072485
19,M04,S5,42,test,0.468609,-0.074286,-0.054363
19,M04,S5,2026,train,0.536731,0.068266,0.063524
19,M04,S5,2026,val,0.515163,0.02304,0.025993
19,M04,S5,2026,test,0.492375,-0.036639,-0.013205
19,M04,S5,3407,train,0.523925,0.041248,0.041377
19,M04,S5,3407,val,0.50604,0.004538,0.010355
19,M04,S5,3407,test,0.4931,0.01411,-0.01195
19,M04,S5,7777,train,0.521146,0.035898,0.036571
19,M04,S5,7777,val,0.508167,0.010546,0.014
19,M04,S5,7777,test,0.469455,-0.038666,-0.052899
19,M05,S1,13,train,0.508464,0.016475,0.014637
19,M05,S1,13,val,0.552453,0.091767,0.08992
19,M05,S1,13,test,0.533535,0.063144,0.058076
19,M05,S1,42,train,0.510353,0.015103,0.017904
19,M05,S1,42,val,0.462864,-0.050231,-0.063663
19,M05,S1,42,test,0.486094,-0.047736,-0.024083
19,M05,S1,2026,train,0.522936,0.040751,0.039667
19,M05,S1,2026,val,0.518214,0.032187,0.031224
