dataset_index,mechanism,strength,model,seed,paired_harm,evidence_tier
1,M06,S3,rf,7777,0.4007432374038543,SP5_FROZEN_CORE
1,M06,S3,tabm,13,0.3663469017371015,SP5_FROZEN_CORE
1,M06,S3,tabm,42,0.3644455967504969,SP5_FROZEN_CORE
1,M06,S3,tabm,2026,0.3643591737965606,SP5_FROZEN_CORE
1,M06,S3,tabm,3407,0.3645320197044336,SP5_FROZEN_CORE
1,M06,S3,tabm,7777,0.3710137412496759,SP5_FROZEN_CORE
1,M06,S3,tabr,13,0.5371186587157549,SP6_MODEL_EXPANSION
1,M06,S3,tabr,42,0.402039581712903,SP6_MODEL_EXPANSION
1,M06,S3,tabr,2026,0.3932244404113733,SP6_MODEL_EXPANSION
1,M06,S3,tabr,3407,0.4079163425805895,SP6_MODEL_EXPANSION
1,M06,S3,tabr,7777,0.4004839685420448,SP6_MODEL_EXPANSION
1,M06,S4,catboost,13,0.3762855414398063,SP5_FROZEN_CORE
1,M06,S4,catboost,42,0.4203612479474546,SP5_FROZEN_CORE
1,M06,S4,catboost,2026,0.451559934318555,SP5_FROZEN_CORE
1,M06,S4,catboost,3407,0.3887304468066719,SP5_FROZEN_CORE
1,M06,S4,catboost,7777,0.4541526229366519,SP5_FROZEN_CORE
1,M06,S4,lightgbm,13,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S4,lightgbm,42,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S4,lightgbm,2026,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S4,lightgbm,3407,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S4,lightgbm,7777,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S4,lr,13,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S4,lr,42,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S4,lr,2026,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S4,lr,3407,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S4,lr,7777,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S4,modernnca,13,0.4438682914182007,SP6_MODEL_EXPANSION
1,M06,S4,modernnca,42,0.4402385273528649,SP6_MODEL_EXPANSION
1,M06,S4,modernnca,2026,0.4318555008210181,SP6_MODEL_EXPANSION
1,M06,S4,modernnca,3407,0.4290899662950479,SP6_MODEL_EXPANSION
1,M06,S4,modernnca,7777,0.4520784720421743,SP6_MODEL_EXPANSION
1,M06,S4,rf,13,0.402039581712903,SP5_FROZEN_CORE
1,M06,S4,rf,42,0.3833722236626049,SP5_FROZEN_CORE
1,M06,S4,rf,2026,0.3840636072940974,SP5_FROZEN_CORE
1,M06,S4,rf,3407,0.3933108633653098,SP5_FROZEN_CORE
1,M06,S4,rf,7777,0.4009160833117275,SP5_FROZEN_CORE
1,M06,S4,tabm,13,0.3666061705989111,SP5_FROZEN_CORE
1,M06,S4,tabm,42,0.3644455967504969,SP5_FROZEN_CORE
1,M06,S4,tabm,2026,0.3656555181056089,SP5_FROZEN_CORE
1,M06,S4,tabm,3407,0.3649641344741163,SP5_FROZEN_CORE
1,M06,S4,tabm,7777,0.3710137412496759,SP5_FROZEN_CORE
1,M06,S4,tabr,13,0.54705729841846,SP6_MODEL_EXPANSION
1,M06,S4,tabr,42,0.402039581712903,SP6_MODEL_EXPANSION
1,M06,S4,tabr,2026,0.3984098176475672,SP6_MODEL_EXPANSION
1,M06,S4,tabr,3407,0.4087805721199551,SP6_MODEL_EXPANSION
1,M06,S4,tabr,7777,0.4004839685420448,SP6_MODEL_EXPANSION
1,M06,S5,catboost,13,0.3716187019272319,SP5_FROZEN_CORE
1,M06,S5,catboost,42,0.4204044594244231,SP5_FROZEN_CORE
1,M06,S5,catboost,2026,0.451559934318555,SP5_FROZEN_CORE
1,M06,S5,catboost,3407,0.3885576008987986,SP5_FROZEN_CORE
1,M06,S5,catboost,7777,0.4546279491833029,SP5_FROZEN_CORE
1,M06,S5,lightgbm,13,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S5,lightgbm,42,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S5,lightgbm,2026,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S5,lightgbm,3407,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S5,lightgbm,7777,0.3921009420101979,SP5_FROZEN_CORE
1,M06,S5,lr,13,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S5,lr,42,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S5,lr,2026,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S5,lr,3407,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S5,lr,7777,0.4295220810647309,SP5_FROZEN_CORE
1,M06,S5,modernnca,13,0.4438682914182007,SP6_MODEL_EXPANSION
1,M06,S5,modernnca,42,0.4402385273528649,SP6_MODEL_EXPANSION
1,M06,S5,modernnca,2026,0.4318555008210181,SP6_MODEL_EXPANSION
1,M06,S5,modernnca,3407,0.4290899662950479,SP6_MODEL_EXPANSION
1,M06,S5,modernnca,7777,0.4520784720421743,SP6_MODEL_EXPANSION
1,M06,S5,rf,13,0.402039581712903,SP5_FROZEN_CORE
1,M06,S5,rf,42,0.3833722236626049,SP5_FROZEN_CORE
1,M06,S5,rf,2026,0.3840636072940974,SP5_FROZEN_CORE
1,M06,S5,rf,3407,0.3933108633653098,SP5_FROZEN_CORE
1,M06,S5,rf,7777,0.4009160833117275,SP5_FROZEN_CORE
1,M06,S5,tabm,13,0.3666061705989111,SP5_FROZEN_CORE
1,M06,S5,tabm,42,0.3644455967504969,SP5_FROZEN_CORE
1,M06,S5,tabm,2026,0.3656555181056089,SP5_FROZEN_CORE
1,M06,S5,tabm,3407,0.3649641344741163,SP5_FROZEN_CORE
1,M06,S5,tabm,7777,0.3710137412496759,SP5_FROZEN_CORE
1,M06,S5,tabr,13,0.54705729841846,SP6_MODEL_EXPANSION
1,M06,S5,tabr,42,0.402039581712903,SP6_MODEL_EXPANSION
1,M06,S5,tabr,2026,0.3974591651542649,SP6_MODEL_EXPANSION
1,M06,S5,tabr,3407,0.4087805721199551,SP6_MODEL_EXPANSION
1,M06,S5,tabr,7777,0.4004839685420448,SP6_MODEL_EXPANSION
1,M07,S1,catboost,13,-0.0688790942874428,SP5_FROZEN_CORE
1,M07,S1,catboost,42,-0.0037161870192723,SP5_FROZEN_CORE
1,M07,S1,catboost,2026,0.0547057298418459,SP5_FROZEN_CORE
1,M07,S1,catboost,3407,-0.0334456831734508,SP5_FROZEN_CORE
1,M07,S1,catboost,7777,0.068792671333506,SP5_FROZEN_CORE
1,M07,S1,lightgbm,13,-0.0203958171290294,SP5_FROZEN_CORE
1,M07,S1,lightgbm,42,0.0201365482672197,SP5_FROZEN_CORE
1,M07,S1,lightgbm,2026,0.0,SP5_FROZEN_CORE
1,M07,S1,lightgbm,3407,-0.0010370754472387,SP5_FROZEN_CORE
1,M07,S1,lightgbm,7777,0.0,SP5_FROZEN_CORE
1,M07,S1,lr,13,0.0100250626566417,SP5_FROZEN_CORE
1,M07,S1,lr,42,0.0378532538242157,SP5_FROZEN_CORE
1,M07,S1,lr,2026,0.0203958171290296,SP5_FROZEN_CORE
1,M07,S1,lr,3407,0.0136548267219773,SP5_FROZEN_CORE
1,M07,S1,lr,7777,0.0173710137412497,SP5_FROZEN_CORE
1,M07,S1,modernnca,13,-0.0011234984011752,SP6_MODEL_EXPANSION
1,M07,S1,modernnca,42,0.0763978912799239,SP6_MODEL_EXPANSION
1,M07,S1,modernnca,2026,0.0153832858007086,SP6_MODEL_EXPANSION
1,M07,S1,modernnca,3407,0.0201365482672196,SP6_MODEL_EXPANSION
1,M07,S1,modernnca,7777,0.0122720594589923,SP6_MODEL_EXPANSION
1,M07,S1,rf,13,8.642295393646027e-05,SP5_FROZEN_CORE
1,M07,S1,rf,42,0.0274824993518278,SP5_FROZEN_CORE
1,M07,S1,rf,2026,0.0066545674531156,SP5_FROZEN_CORE
1,M07,S1,rf,3407,0.0162475153400744,SP5_FROZEN_CORE
1,M07,S1,rf,7777,0.0057471264367816,SP5_FROZEN_CORE
1,M07,S1,tabm,13,0.0143462103534698,SP5_FROZEN_CORE
1,M07,S1,tabm,42,0.0424336703828535,SP5_FROZEN_CORE
1,M07,S1,tabm,2026,0.0233341975628726,SP5_FROZEN_CORE
1,M07,S1,tabm,3407,0.009938639702705,SP5_FROZEN_CORE
1,M07,S1,tabm,7777,0.0075187969924811,SP5_FROZEN_CORE
1,M07,S1,tabr,13,0.0975715149943825,SP6_MODEL_EXPANSION
1,M07,S1,tabr,42,0.0150375939849625,SP6_MODEL_EXPANSION
1,M07,S1,tabr,2026,-0.061446720248898,SP6_MODEL_EXPANSION
1,M07,S1,tabr,3407,-0.0108028692420705,SP6_MODEL_EXPANSION
1,M07,S1,tabr,7777,0.0112349840117534,SP6_MODEL_EXPANSION
1,M07,S2,catboost,13,0.0003456918157462,SP5_FROZEN_CORE
1,M07,S2,catboost,42,0.0978307838561921,SP5_FROZEN_CORE
1,M07,S2,catboost,2026,0.1634258058940455,SP5_FROZEN_CORE
1,M07,S2,catboost,3407,0.022469968023507,SP5_FROZEN_CORE
1,M07,S2,catboost,7777,0.1072508858352778,SP5_FROZEN_CORE
1,M07,S2,lightgbm,13,0.0318900700025926,SP5_FROZEN_CORE
1,M07,S2,lightgbm,42,0.0716446288134129,SP5_FROZEN_CORE
1,M07,S2,lightgbm,2026,0.0765707371877971,SP5_FROZEN_CORE
1,M07,S2,lightgbm,3407,0.0273096534439547,SP5_FROZEN_CORE
1,M07,S2,lightgbm,7777,0.0767435830956703,SP5_FROZEN_CORE
1,M07,S2,lr,13,0.0465819721718089,SP5_FROZEN_CORE
1,M07,S2,lr,42,0.082966035779103,SP5_FROZEN_CORE
1,M07,S2,lr,2026,0.0761386224181143,SP5_FROZEN_CORE
1,M07,S2,lr,3407,0.0501253132832082,SP5_FROZEN_CORE
1,M07,S2,lr,7777,0.0819289603318642,SP5_FROZEN_CORE
1,M07,S2,modernnca,13,0.0362112176994209,SP6_MODEL_EXPANSION
1,M07,S2,modernnca,42,0.0887563736928528,SP6_MODEL_EXPANSION
1,M07,S2,modernnca,2026,0.0712989369976666,SP6_MODEL_EXPANSION
1,M07,S2,modernnca,3407,0.0159018235243282,SP6_MODEL_EXPANSION
1,M07,S2,modernnca,7777,0.0617924120646442,SP6_MODEL_EXPANSION
1,M07,S2,rf,13,0.0549217872266873,SP5_FROZEN_CORE
1,M07,S2,rf,42,0.0882378359692336,SP5_FROZEN_CORE
1,M07,S2,rf,2026,0.0620516809264541,SP5_FROZEN_CORE
1,M07,S2,rf,3407,0.0379396767781523,SP5_FROZEN_CORE
1,M07,S2,rf,7777,0.0681877106559503,SP5_FROZEN_CORE
1,M07,S2,tabm,13,0.0476190476190475,SP5_FROZEN_CORE
1,M07,S2,tabm,42,0.0704347074583009,SP5_FROZEN_CORE
1,M07,S2,tabm,2026,0.0681877106559502,SP5_FROZEN_CORE
1,M07,S2,tabm,3407,0.0215193155302049,SP5_FROZEN_CORE
1,M07,S2,tabm,7777,0.0713853599516031,SP5_FROZEN_CORE
1,M07,S2,tabr,13,0.1283380865957999,SP6_MODEL_EXPANSION
1,M07,S2,tabr,42,0.050730273960764,SP6_MODEL_EXPANSION
1,M07,S2,tabr,2026,0.0271368075360816,SP6_MODEL_EXPANSION
1,M07,S2,tabr,3407,0.0117535217353729,SP6_MODEL_EXPANSION
1,M07,S2,tabr,7777,0.0548785757497191,SP6_MODEL_EXPANSION
1,M07,S3,catboost,13,0.1250540143462102,SP5_FROZEN_CORE
1,M07,S3,catboost,42,0.1663641863278886,SP5_FROZEN_CORE
1,M07,S3,catboost,2026,0.1866735805029815,SP5_FROZEN_CORE
1,M07,S3,catboost,3407,0.0560884971048312,SP5_FROZEN_CORE
1,M07,S3,catboost,7777,0.1657592256503326,SP5_FROZEN_CORE
1,M07,S3,lightgbm,13,0.1466597528303518,SP5_FROZEN_CORE
1,M07,S3,lightgbm,42,0.1487339037248294,SP5_FROZEN_CORE
1,M07,S3,lightgbm,2026,0.1047446201711174,SP5_FROZEN_CORE
1,M07,S3,lightgbm,3407,0.0719038976752226,SP5_FROZEN_CORE
1,M07,S3,lightgbm,7777,0.1082879612825167,SP5_FROZEN_CORE
1,M07,S3,lr,13,0.1391409558378706,SP5_FROZEN_CORE
1,M07,S3,lr,42,0.1630801140782993,SP5_FROZEN_CORE
1,M07,S3,lr,2026,0.1310171981678334,SP5_FROZEN_CORE
1,M07,S3,lr,3407,0.1266960504710051,SP5_FROZEN_CORE
1,M07,S3,lr,7777,0.1672284158672544,SP5_FROZEN_CORE
1,M07,S3,modernnca,13,0.1330049261083743,SP6_MODEL_EXPANSION
1,M07,S3,modernnca,42,0.1823524328061533,SP6_MODEL_EXPANSION
1,M07,S3,modernnca,2026,0.1391409558378704,SP6_MODEL_EXPANSION
1,M07,S3,modernnca,3407,0.1267824734249416,SP6_MODEL_EXPANSION
1,M07,S3,modernnca,7777,0.1772534785238958,SP6_MODEL_EXPANSION
1,M07,S3,rf,13,0.1381038803906318,SP5_FROZEN_CORE
1,M07,S3,rf,42,0.1361161524500909,SP5_FROZEN_CORE
1,M07,S3,rf,2026,0.1177944862155389,SP5_FROZEN_CORE
1,M07,S3,rf,3407,0.099040705211304,SP5_FROZEN_CORE
1,M07,S3,rf,7777,0.1331777720162474,SP5_FROZEN_CORE
1,M07,S3,tabm,13,0.1177944862155387,SP5_FROZEN_CORE
1,M07,S3,tabm,42,0.1540057039149598,SP5_FROZEN_CORE
1,M07,S3,tabm,2026,0.1111399187624233,SP5_FROZEN_CORE
1,M07,S3,tabm,3407,0.084348803042088,SP5_FROZEN_CORE
1,M07,S3,tabm,7777,0.1297208538587848,SP5_FROZEN_CORE
1,M07,S3,tabr,13,0.2321320542736151,SP6_MODEL_EXPANSION
1,M07,S3,tabr,42,0.1150289516895687,SP6_MODEL_EXPANSION
1,M07,S3,tabr,2026,0.1380174574366951,SP6_MODEL_EXPANSION
1,M07,S3,tabr,3407,0.0814968455621814,SP6_MODEL_EXPANSION
1,M07,S3,tabr,7777,0.1146832598738224,SP6_MODEL_EXPANSION
1,M07,S4,catboost,13,0.1834759312073286,SP5_FROZEN_CORE
1,M07,S4,catboost,42,0.240082966035779,SP5_FROZEN_CORE
1,M07,S4,catboost,2026,0.2475153400743237,SP5_FROZEN_CORE
1,M07,S4,catboost,3407,0.1773399014778325,SP5_FROZEN_CORE
1,M07,S4,catboost,7777,0.2711088064990061,SP5_FROZEN_CORE
1,M07,S4,lightgbm,13,0.2320456313196786,SP5_FROZEN_CORE
1,M07,S4,lightgbm,42,0.2227119522945294,SP5_FROZEN_CORE
1,M07,S4,lightgbm,2026,0.2031803647048656,SP5_FROZEN_CORE
1,M07,S4,lightgbm,3407,0.2071558205859477,SP5_FROZEN_CORE
1,M07,S4,lightgbm,7777,0.199118485869847,SP5_FROZEN_CORE
1,M07,S4,lr,13,0.2384409299109844,SP5_FROZEN_CORE
1,M07,S4,lr,42,0.2425892316999396,SP5_FROZEN_CORE
1,M07,S4,lr,2026,0.2253046409126264,SP5_FROZEN_CORE
1,M07,S4,lr,3407,0.2419842710223836,SP5_FROZEN_CORE
1,M07,S4,lr,7777,0.2466511105349582,SP5_FROZEN_CORE
1,M07,S4,modernnca,13,0.2465646875810215,SP6_MODEL_EXPANSION
1,M07,S4,modernnca,42,0.2549477141128683,SP6_MODEL_EXPANSION
1,M07,S4,modernnca,2026,0.2437991530550514,SP6_MODEL_EXPANSION
1,M07,S4,modernnca,3407,0.2407743496672715,SP6_MODEL_EXPANSION
1,M07,S4,modernnca,7777,0.2758620689655172,SP6_MODEL_EXPANSION
1,M07,S4,rf,13,0.2164030766571602,SP5_FROZEN_CORE
1,M07,S4,rf,42,0.2112176994209664,SP5_FROZEN_CORE
1,M07,S4,rf,2026,0.1875378100423472,SP5_FROZEN_CORE
1,M07,S4,rf,3407,0.2041310171981678,SP5_FROZEN_CORE
1,M07,S4,rf,7777,0.2206378014000518,SP5_FROZEN_CORE
1,M07,S4,tabm,13,0.2114769682827759,SP5_FROZEN_CORE
1,M07,S4,tabm,42,0.2023161351654999,SP5_FROZEN_CORE
1,M07,S4,tabm,2026,0.1864143116411719,SP5_FROZEN_CORE
1,M07,S4,tabm,3407,0.1800190130498661,SP5_FROZEN_CORE
1,M07,S4,tabm,7777,0.2014519056261343,SP5_FROZEN_CORE
1,M07,S4,tabr,13,0.3473338518710569,SP6_MODEL_EXPANSION
1,M07,S4,tabr,42,0.2044767090139141,SP6_MODEL_EXPANSION
1,M07,S4,tabr,2026,0.1880563477659667,SP6_MODEL_EXPANSION
1,M07,S4,tabr,3407,0.1736237144585602,SP6_MODEL_EXPANSION
1,M07,S4,tabr,7777,0.1815746262207241,SP6_MODEL_EXPANSION
1,M07,S5,catboost,13,0.2672197735718606,SP5_FROZEN_CORE
1,M07,S5,catboost,42,0.312678247342494,SP5_FROZEN_CORE
1,M07,S5,catboost,2026,0.3320369890242849,SP5_FROZEN_CORE
1,M07,S5,catboost,3407,0.2487252614294357,SP5_FROZEN_CORE
1,M07,S5,catboost,7777,0.3315184513006655,SP5_FROZEN_CORE
1,M07,S5,lightgbm,13,0.2803560625702186,SP5_FROZEN_CORE
1,M07,S5,lightgbm,42,0.2987641517587072,SP5_FROZEN_CORE
1,M07,S5,lightgbm,2026,0.2908996629504796,SP5_FROZEN_CORE
1,M07,S5,lightgbm,3407,0.2696396162820845,SP5_FROZEN_CORE
1,M07,S5,lightgbm,7777,0.2639357013222713,SP5_FROZEN_CORE
1,M07,S5,lr,13,0.3115547489413188,SP5_FROZEN_CORE
1,M07,S5,lr,42,0.3085299455535391,SP5_FROZEN_CORE
1,M07,S5,lr,2026,0.3036038371791549,SP5_FROZEN_CORE
1,M07,S5,lr,3407,0.3107769423558898,SP5_FROZEN_CORE
1,M07,S5,lr,7777,0.3081842537377928,SP5_FROZEN_CORE
1,M07,S5,modernnca,13,0.3336790251490796,SP6_MODEL_EXPANSION
1,M07,S5,modernnca,42,0.3148388211909083,SP6_MODEL_EXPANSION
1,M07,S5,modernnca,2026,0.3191599688877365,SP6_MODEL_EXPANSION
1,M07,S5,modernnca,3407,0.3108633653098263,SP6_MODEL_EXPANSION
1,M07,S5,modernnca,7777,0.3217526575058335,SP6_MODEL_EXPANSION
1,M07,S5,rf,13,0.2883069743323827,SP5_FROZEN_CORE
1,M07,S5,rf,42,0.2834672889119352,SP5_FROZEN_CORE
1,M07,S5,rf,2026,0.2646270849537638,SP5_FROZEN_CORE
1,M07,S5,rf,3407,0.2704174228675136,SP5_FROZEN_CORE
1,M07,S5,rf,7777,0.278281911675741,SP5_FROZEN_CORE
1,M07,S5,tabm,13,0.2691210785584651,SP5_FROZEN_CORE
1,M07,S5,tabm,42,0.2675654653876069,SP5_FROZEN_CORE
1,M07,S5,tabm,2026,0.2458733039495291,SP5_FROZEN_CORE
1,M07,S5,tabm,3407,0.2553798288825513,SP5_FROZEN_CORE
1,M07,S5,tabm,7777,0.2540834845735026,SP5_FROZEN_CORE
1,M07,S5,tabr,13,0.4314233860513353,SP6_MODEL_EXPANSION
1,M07,S5,tabr,42,0.2895168956874946,SP6_MODEL_EXPANSION
1,M07,S5,tabr,2026,0.2578860945467116,SP6_MODEL_EXPANSION
1,M07,S5,tabr,3407,0.2481203007518797,SP6_MODEL_EXPANSION
1,M07,S5,tabr,7777,0.2686025408348459,SP6_MODEL_EXPANSION
1,M08,S1,catboost,13,0.0115806758274997,SP5_FROZEN_CORE
1,M08,S1,catboost,42,-0.0359519488376114,SP5_FROZEN_CORE
1,M08,S1,catboost,2026,0.0109757151499437,SP5_FROZEN_CORE
1,M08,S1,catboost,3407,-0.0250626566416038,SP5_FROZEN_CORE
1,M08,S1,catboost,7777,0.0493475066977788,SP5_FROZEN_CORE
1,M08,S1,lightgbm,13,-0.0169388989715668,SP5_FROZEN_CORE
1,M08,S1,lightgbm,42,-0.0483968542044765,SP5_FROZEN_CORE
1,M08,S1,lightgbm,2026,-0.0119263676432459,SP5_FROZEN_CORE
1,M08,S1,lightgbm,3407,-0.0736323567539538,SP5_FROZEN_CORE
1,M08,S1,lightgbm,7777,-0.0440757065076483,SP5_FROZEN_CORE
1,M08,S1,lr,13,-0.001382767262985,SP5_FROZEN_CORE
1,M08,S1,lr,42,-0.0178895514648689,SP5_FROZEN_CORE
1,M08,S1,lr,2026,0.0028519574799067,SP5_FROZEN_CORE
1,M08,S1,lr,3407,0.0011234984011754,SP5_FROZEN_CORE
1,M08,S1,lr,7777,-0.0052718001901302,SP5_FROZEN_CORE
1,M08,S1,modernnca,13,0.0093336790251491,SP6_MODEL_EXPANSION
1,M08,S1,modernnca,42,-0.0055310690519402,SP6_MODEL_EXPANSION
1,M08,S1,modernnca,2026,0.0101979085645147,SP6_MODEL_EXPANSION
1,M08,S1,modernnca,3407,0.0097657937948317,SP6_MODEL_EXPANSION
1,M08,S1,modernnca,7777,0.0096793708408953,SP6_MODEL_EXPANSION
1,M08,S1,rf,13,0.0089015642554662,SP5_FROZEN_CORE
1,M08,S1,rf,42,-0.0576008987987207,SP5_FROZEN_CORE
1,M08,S1,rf,2026,-0.0063088756373692,SP5_FROZEN_CORE
1,M08,S1,rf,3407,-0.0140869414916601,SP5_FROZEN_CORE
1,M08,S1,rf,7777,0.0038026099732089,SP5_FROZEN_CORE
1,M08,S1,tabm,13,0.0017284590787313,SP5_FROZEN_CORE
1,M08,S1,tabm,42,-0.0175438596491228,SP5_FROZEN_CORE
1,M08,S1,tabm,2026,0.005358223144067,SP5_FROZEN_CORE
1,M08,S1,tabm,3407,-0.0191858957739174,SP5_FROZEN_CORE
1,M08,S1,tabm,7777,-0.0017284590787314,SP5_FROZEN_CORE
1,M08,S1,tabr,13,0.0971394002246996,SP6_MODEL_EXPANSION
1,M08,S1,tabr,42,-0.020482240082966,SP6_MODEL_EXPANSION
1,M08,S1,tabr,2026,-0.0131362889983579,SP6_MODEL_EXPANSION
1,M08,S1,tabr,3407,-0.012704174228675,SP6_MODEL_EXPANSION
1,M08,S1,tabr,7777,0.0279146141215107,SP6_MODEL_EXPANSION
1,M08,S2,catboost,13,-0.0062224526834326,SP5_FROZEN_CORE
1,M08,S2,catboost,42,-0.0371618701927233,SP5_FROZEN_CORE
1,M08,S2,catboost,2026,0.0318036470486561,SP5_FROZEN_CORE
1,M08,S2,catboost,3407,0.0082966035779104,SP5_FROZEN_CORE
1,M08,S2,catboost,7777,0.0799412323913231,SP5_FROZEN_CORE
1,M08,S2,lightgbm,13,0.0122720594589923,SP5_FROZEN_CORE
1,M08,S2,lightgbm,42,-0.0650764843142338,SP5_FROZEN_CORE
1,M08,S2,lightgbm,2026,-0.0136548267219773,SP5_FROZEN_CORE
1,M08,S2,lightgbm,3407,-0.0531501166709877,SP5_FROZEN_CORE
1,M08,S2,lightgbm,7777,0.0114078299196267,SP5_FROZEN_CORE
1,M08,S2,lr,13,0.0020741508944777,SP5_FROZEN_CORE
1,M08,S2,lr,42,-0.0158154005703914,SP5_FROZEN_CORE
1,M08,S2,lr,2026,0.0029383804338434,SP5_FROZEN_CORE
1,M08,S2,lr,3407,0.0028519574799067,SP5_FROZEN_CORE
1,M08,S2,lr,7777,-0.001555613170858,SP5_FROZEN_CORE
1,M08,S2,modernnca,13,-0.1180537550773485,SP6_MODEL_EXPANSION
1,M08,S2,modernnca,42,0.0558292282430212,SP6_MODEL_EXPANSION
1,M08,S2,modernnca,2026,0.0118399446893094,SP6_MODEL_EXPANSION
1,M08,S2,modernnca,3407,-0.036211217699421,SP6_MODEL_EXPANSION
1,M08,S2,modernnca,7777,0.0231613516549995,SP6_MODEL_EXPANSION
1,M08,S2,rf,13,-0.0072595281306714,SP5_FROZEN_CORE
1,M08,S2,rf,42,-0.050903119868637,SP5_FROZEN_CORE
1,M08,S2,rf,2026,-0.0054446460980036,SP5_FROZEN_CORE
1,M08,S2,rf,3407,-0.0293838043384322,SP5_FROZEN_CORE
1,M08,S2,rf,7777,0.009938639702705,SP5_FROZEN_CORE
1,M08,S2,tabm,13,-0.0044075706507648,SP5_FROZEN_CORE
1,M08,S2,tabm,42,-0.005358223144067,SP5_FROZEN_CORE
1,M08,S2,tabm,2026,0.0068274133609886,SP5_FROZEN_CORE
1,M08,S2,tabm,3407,-0.0032840722495894,SP5_FROZEN_CORE
1,M08,S2,tabm,7777,-0.0028519574799066,SP5_FROZEN_CORE
1,M08,S2,tabr,13,0.1049174660789906,SP6_MODEL_EXPANSION
1,M08,S2,tabr,42,-0.0283467288911934,SP6_MODEL_EXPANSION
1,M08,S2,tabr,2026,-0.0072595281306715,SP6_MODEL_EXPANSION
1,M08,S2,tabr,3407,0.0261861550427794,SP6_MODEL_EXPANSION
1,M08,S2,tabr,7777,0.0191858957739176,SP6_MODEL_EXPANSION
1,M08,S3,catboost,13,-0.0050989542822574,SP5_FROZEN_CORE
1,M08,S3,catboost,42,0.0581626479993084,SP5_FROZEN_CORE
1,M08,S3,catboost,2026,0.0324950306801485,SP5_FROZEN_CORE
1,M08,S3,catboost,3407,-0.0213464696223316,SP5_FROZEN_CORE
1,M08,S3,catboost,7777,0.0436435917379656,SP5_FROZEN_CORE
1,M08,S3,lightgbm,13,-0.0114078299196265,SP5_FROZEN_CORE
1,M08,S3,lightgbm,42,-0.0399274047186932,SP5_FROZEN_CORE
1,M08,S3,lightgbm,2026,-0.0157289776164548,SP5_FROZEN_CORE
1,M08,S3,lightgbm,3407,-0.0750151240169387,SP5_FROZEN_CORE
1,M08,S3,lightgbm,7777,-0.0229885057471262,SP5_FROZEN_CORE
1,M08,S3,lr,13,0.0057039149598133,SP5_FROZEN_CORE
1,M08,S3,lr,42,-0.0121856365050556,SP5_FROZEN_CORE
1,M08,S3,lr,2026,0.007173105176735,SP5_FROZEN_CORE
1,M08,S3,lr,3407,0.006568144499179,SP5_FROZEN_CORE
1,M08,S3,lr,7777,0.0019877279405411,SP5_FROZEN_CORE
1,M08,S3,modernnca,13,-0.0106300233341976,SP6_MODEL_EXPANSION
1,M08,S3,modernnca,42,0.0040618788350185,SP6_MODEL_EXPANSION
1,M08,S3,modernnca,2026,0.0200501253132832,SP6_MODEL_EXPANSION
1,M08,S3,modernnca,3407,-0.009333679025149,SP6_MODEL_EXPANSION
1,M08,S3,modernnca,7777,0.0234206205168091,SP6_MODEL_EXPANSION
1,M08,S3,rf,13,0.012704174228675,SP5_FROZEN_CORE
1,M08,S3,rf,42,-0.0581626479993084,SP5_FROZEN_CORE
1,M08,S3,rf,2026,-0.0229885057471262,SP5_FROZEN_CORE
1,M08,S3,rf,3407,-0.0254947714112867,SP5_FROZEN_CORE
1,M08,S3,rf,7777,-0.010543600380261,SP5_FROZEN_CORE
1,M08,S3,tabm,13,0.0127905971826117,SP5_FROZEN_CORE
1,M08,S3,tabm,42,-0.0048396854204477,SP5_FROZEN_CORE
1,M08,S3,tabm,2026,0.0095065249330222,SP5_FROZEN_CORE
1,M08,S3,tabm,3407,0.0178031285109325,SP5_FROZEN_CORE
1,M08,S3,tabm,7777,0.0226428139313801,SP5_FROZEN_CORE
1,M08,S3,tabr,13,0.1106213810388039,SP6_MODEL_EXPANSION
1,M08,S3,tabr,42,-0.0234206205168093,SP6_MODEL_EXPANSION
1,M08,S3,tabr,2026,-0.0068274133609886,SP6_MODEL_EXPANSION
1,M08,S3,tabr,3407,0.0108892921960073,SP6_MODEL_EXPANSION
1,M08,S3,tabr,7777,0.0317172240947195,SP6_MODEL_EXPANSION
1,M08,S4,catboost,13,-0.0893613343704089,SP5_FROZEN_CORE
1,M08,S4,catboost,42,-0.0038890329271455,SP5_FROZEN_CORE
1,M08,S4,catboost,2026,0.0340506438510068,SP5_FROZEN_CORE
